time,seq,stamp,x,y,z
1692139910465268862,0,7333000000,0.0,0.0,0.0
1692139910500032431,1,7367000000,0.0,0.0,0.0
1692139910525374945,2,7433000000,0.0,0.0,0.0
1692139910558185133,3,7467000000,0.0,0.0,0.0
1692139910605042035,4,7500000000,0.0,0.0,0.0
1692139910633226054,5,7533000000,0.0,0.0,0.0
1692139910660828837,6,7567000000,0.0,0.0,0.0
1692139910699683848,7,7600000000,0.0,0.0,0.0
1692139910728240475,8,7633000000,0.0,0.0,0.0
1692139910762213062,9,7667000000,0.0,0.0,0.0
1692139910803009448,10,7700000000,0.0,0.0,0.0
1692139910832582371,11,7733000000,0.0,0.0,0.0
1692139910859213233,12,7767000000,0.0,0.0,0.0
1692139910903937179,13,7800000000,0.0,0.0,0.0
1692139910939461595,14,7833000000,0.0,0.0,0.0
1692139910968080894,15,7867000000,0.0,0.0,0.0
1692139911007544439,16,7900000000,0.0,0.0,0.0
1692139911038294662,17,7933000000,0.0,0.0,0.0
1692139911067820752,18,7967000000,0.0,0.0,0.0
1692139911103303902,19,8000000000,0.0,0.0,0.0
1692139911133956950,20,8033000000,0.0,0.0,0.0
1692139911164585185,21,8067000000,0.0,0.0,0.0
1692139911202468874,22,8100000000,0.0,0.0,0.0
1692139911230649121,23,8133000000,0.0,0.0,0.0
1692139911264250761,24,8167000000,0.0,0.0,0.0
1692139911305804730,25,8200000000,0.0,0.0,0.0
1692139911335597233,26,8233000000,0.0,0.0,0.0
1692139911369975606,27,8267000000,0.0,0.0,0.0
1692139911400761540,28,8300000000,0.0,0.0,0.0
1692139911430371517,29,8333000000,0.0,0.0,0.0
1692139911464058028,30,8367000000,0.0,0.0,0.0
1692139911497296529,31,8400000000,0.0,0.0,0.0
1692139911528356684,32,8433000000,0.0,0.0,0.0
1692139911565246188,33,8467000000,0.0,0.0,0.0
1692139911603260739,34,8500000000,0.0,0.0,0.0
1692139911632633450,35,8533000000,0.0,0.0,0.0
1692139911662369801,36,8567000000,0.0,0.0,0.0
1692139911700758938,37,8600000000,0.0,0.0,0.0
1692139911731236285,38,8633000000,0.0,0.0,0.0
1692139911761406490,39,8667000000,0.0,0.0,0.0
1692139911800514340,40,8700000000,0.0,0.0,0.0
1692139911829939343,41,8733000000,0.0,0.0,0.0
1692139911860452784,42,8767000000,0.0,0.0,0.0
1692139911900530390,43,8800000000,0.0,0.0,0.0
1692139911928350696,44,8833000000,0.0,0.0,0.0
1692139911967236476,45,8867000000,0.0,0.0,0.0
1692139911997983577,46,8900000000,0.0,0.0,0.0
1692139912016656631,47,8933000000,0.0,0.0,0.0
1692139912059050922,48,8967000000,0.0,0.0,0.0
1692139912103206492,49,9000000000,0.0,0.0,0.0
1692139912134443301,50,9033000000,0.0,0.0,0.0
1692139912167789139,51,9067000000,0.0,0.0,0.0
1692139912257367020,52,9100000000,0.0141623355448246,-0.0031390534713864,-5.675759166479111e-05
1692139912284174602,53,9167000000,0.0195230916142463,-0.0034390017390251,4.779547452926636e-05
1692139912302452585,54,9233000000,0.0254087820649147,-0.0035131927579641,0.0001440271735191
1692139912338839245,55,9267000000,0.0285217203199863,-0.0031706690788269,0.0002281181514263
1692139912396451434,56,9300000000,0.0316677391529083,-0.0030875457450747,3.050081431865692e-05
1692139912415111691,57,9333000000,0.0347024500370025,-0.0027946243062615,-5.094520747661591e-05
