time,seq,stamp,x,y,z
1692193870161847599,0,7400000000,0.0,0.0,0.0
1692193870191518015,1,7433000000,0.0,0.0,0.0
1692193870217855941,2,7467000000,0.0,0.0,0.0
1692193870256089871,3,7500000000,0.0,0.0,0.0
1692193870283764088,4,7533000000,0.0,0.0,0.0
1692193870325467347,5,7567000000,0.0,0.0,0.0
1692193870356910734,6,7600000000,0.0,0.0,0.0
1692193870385841919,7,7633000000,0.0,0.0,0.0
1692193870420484595,8,7667000000,0.0,0.0,0.0
1692193870465191238,9,7700000000,0.0,0.0,0.0
1692193870494420980,10,7733000000,0.0,0.0,0.0
1692193870525766848,11,7767000000,0.0,0.0,0.0
1692193870570244200,12,7800000000,0.0,0.0,0.0
1692193870596681197,13,7833000000,0.0,0.0,0.0
1692193870627123602,14,7867000000,0.0,0.0,0.0
1692193870661739256,15,7900000000,0.0,0.0,0.0
1692193870688846110,16,7933000000,0.0,0.0,0.0
1692193870721457176,17,7967000000,0.0,0.0,0.0
1692193870765017652,18,8000000000,0.0,0.0,0.0
1692193870795503724,19,8033000000,0.0,0.0,0.0
1692193870828230896,20,8067000000,0.0,0.0,0.0
1692193870861210057,21,8100000000,0.0,0.0,0.0
1692193870893448486,22,8133000000,0.0,0.0,0.0
1692193870925697381,23,8167000000,0.0,0.0,0.0
1692193870970830228,24,8200000000,0.0,0.0,0.0
1692193871000136684,25,8233000000,0.0,0.0,0.0
1692193871029858816,26,8267000000,0.0,0.0,0.0
1692193871065855944,27,8300000000,0.0,0.0,0.0
1692193871094589414,28,8333000000,0.0,0.0,0.0
1692193871126149341,29,8367000000,0.0,0.0,0.0
1692193871161884610,30,8400000000,0.0,0.0,0.0
1692193871191085901,31,8433000000,0.0,0.0,0.0
1692193871225868622,32,8467000000,0.0,0.0,0.0
1692193871263560623,33,8500000000,0.0,0.0,0.0
1692193871291673350,34,8533000000,0.0,0.0,0.0
1692193871320835111,35,8567000000,0.0,0.0,0.0
1692193871405433202,36,8600000000,0.0199739355593919,-0.0034003015607595,2.85077840089798e-05
1692193871426640009,37,8667000000,0.0268056280910968,-0.0038832472637295,0.000111274421215
1692193871450003218,38,8700000000,0.0301696229726076,-0.0037073409184813,-4.337355494499207e-05
1692193871469936411,39,8733000000,0.0336178913712501,-0.0038292296230793,2.5155022740364075e-05
1692193871508359585,40,8767000000,0.0376290827989578,-0.0040041813626885,-2.6922672986984253e-05
1692193871560442535,41,8800000000,0.040448147803545,-0.0035767424851655,7.857568562030792e-05
1692193871578895454,42,8833000000,0.0437248423695564,-0.003130966797471,-0.0002371929585933
1692193871618645850,43,8867000000,0.0490288995206356,-0.0027353689074516,6.366521120071411e-05
1692193871654503239,44,8900000000,0.0542687848210334,-0.0023621991276741,-8.788332343101501e-05
1692193871671791959,45,8933000000,0.0581584833562374,-0.0020782239735126,8.625909686088562e-05
1692193871704170291,46,8967000000,0.0615909993648529,-0.00082753226161,-0.0001428872346878
1692193871751265065,47,9000000000,0.0645107328891754,-3.501772880554199e-05,-2.824887633323669e-05
1692193871768896924,48,9033000000,0.0679833590984344,0.0008057691156864,-0.000168390572071
1692193871802835404,49,9067000000,0.0709350258111953,0.0019095968455076,0.000114768743515
1692193871852213981,50,9100000000,0.0727610364556312,0.0027661230415105,0.0005069859325885
1692193871869297923,51,9133000000,0.0762215480208396,0.0042650140821933,0.0002889893949031
1692193871906753291,52,9167000000,0.077822208404541,0.0054575912654399,0.000363428145647
1692193871954922904,53,9200000000,0.0804746523499488,0.0070077627897262,0.0006466396152973
1692193871976254872,54,9233000000,0.0820855870842933,0.0081018824130296,0.0008302517235279
1692193871999782329,55,9267000000,0.0851702243089675,0.0102534405887126,0.0005531571805477
1692193872052186318,56,9300000000,0.0842155218124389,0.0112116541713476,0.0006185695528984
1692193872072683458,57,9333000000,0.0870293900370597,0.012877307832241,0.0005409270524978
1692193872105386463,58,9367000000,0.0883261710405349,0.0147940423339605,0.0005854777991771
1692193872149613077,59,9400000000,0.0909835845232009,0.0165656730532646,0.0004391558468341
1692193872170048377,60,9433000000,0.0931058079004287,0.0187411941587924,0.0003036595880985
1692193872211810784,61,9467000000,0.0952234044671058,0.0209509506821632,0.0003390721976757
1692193872254972458,62,9500000000,0.0974170789122581,0.024028331041336,0.0001249238848686
1692193872272948689,63,9533000000,0.0988732427358627,0.0267548412084579,0.0001439973711967
1692193872304148796,64,9567000000,0.1004509627819061,0.0294395294040441,0.0001210868358612
1692193872355993715,65,9600000000,0.1003861129283905,0.031591810286045,0.0002140253782272
1692193872372973079,66,9633000000,0.101735919713974,0.0341996066272258,0.0003407374024391
1692193872410935527,67,9667000000,0.1032481044530868,0.0368994176387786,0.0002986416220664
1692193872449776387,68,9700000000,0.1047620400786399,0.0394473299384117,0.0002462342381477
1692193872469506274,69,9733000000,0.106205478310585,0.0421529412269592,0.0001797974109649
1692193872507697262,70,9767000000,0.1068666353821754,0.0445563569664955,0.0002664551138877
1692193872555057538,71,9800000000,0.1085269898176193,0.0470969453454017,0.0002183392643928
1692193872577836788,72,9833000000,0.1098460778594017,0.0495758205652236,0.0001008510589599
