time,seq,stamp,x,y,z
1692140646584195044,360,7419000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646611990487,361,7439000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646618035335,362,7459000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646632830981,363,7479000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646653938073,364,7499000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646672201047,365,7519000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646705807970,366,7539000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646712155649,367,7559000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646732117850,368,7579000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646782189893,369,7599000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646826866986,370,7619000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646826888958,371,7639000000,14.797268138037865,3.796163835442037,0.8590001697119335
1692140646826911240,372,7659000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646876939360,373,7679000000,14.797268138037865,3.796163835442037,0.8590001697119335
1692140646876974994,374,7699000000,14.797268138037865,3.796163835442037,0.8590001697119335
1692140646876983975,375,7719000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646926890957,376,7739000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646926918129,377,7759000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646933342525,378,7779000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140646976520365,379,7799000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647026896905,380,7819000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647026937262,381,7839000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647026961068,382,7859000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647076895999,383,7879000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647076921899,384,7899000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647087728859,385,7919000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647106783331,386,7939000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647146929198,387,7959000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647146978565,388,7979000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647206976689,389,7999000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647207017848,390,8019000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647207066701,391,8039000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647256972393,392,8059000000,14.797268138037865,3.796163835442037,0.8590001697119335
1692140647257017060,393,8079000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647278513364,394,8099000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647278557387,395,8119000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647326932226,396,8139000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647326968926,397,8159000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647386960313,398,8179000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647386988269,399,8199000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647386995591,400,8219000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647436848120,401,8239000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647436868676,402,8259000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647436922382,403,8279000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647505202965,404,8299000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647505222261,405,8319000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647556988011,406,8339000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647557015368,407,8359000000,14.797268138037865,3.796163835442037,0.8590001697119336
1692140647557022667,408,8379000000,14.797268138037865,3.796163835442037,0.8590001697119335
1692140647606993838,409,8399000000,14.797268138037865,3.796163835442037,0.8590001697119335
1692140647607033936,410,8419000000,14.807522994667334,3.7965177769287184,0.8590001696590692
1692140647607038645,411,8439000000,14.826811590084278,3.796938342499817,0.8590001696590556
1692140647613525787,412,8459000000,14.846113447214163,3.797599531085492,0.8590001696590324
1692140647656884753,413,8479000000,14.865395754746208,3.798592404192124,0.8590001696590053
1692140647706940823,414,8499000000,14.884652356325905,3.7999241935298778,0.8590001696589894
1692140647707006543,415,8519000000,14.903877249769716,3.801596118970438,0.8590001696589864
1692140647707024463,416,8539000000,14.923064400968036,3.8036088720467465,0.8590001696589967
1692140647756915809,417,8559000000,14.942207729599712,3.805962988887375,0.859000169659021
1692140647756944083,418,8579000000,14.961301111152222,3.8086588722513617,0.8590001696590597
1692140647779476070,419,8599000000,14.980338380711007,3.811696789589426,0.8590001696591133
1692140647779515713,420,8619000000,14.999313337137997,3.815076869568267,0.8590001696591824
1692140647826911567,421,8639000000,15.018219747516223,3.818799098612046,0.8590001696592674
1692140647826978021,422,8659000000,15.03705135184681,3.8228633175850537,0.859000169659369
1692140647877030450,423,8679000000,15.055801867992294,3.827269218642091,0.8590001696594877
1692140647877052943,424,8699000000,15.07446499687234,3.83201634221958,0.859000169659624
1692140647877068202,425,8719000000,15.093032139871829,3.837078606652924,0.8590001696544088
1692140647936887998,426,8739000000,15.111494448902503,3.842424749826844,0.8590001696709524
1692140647936907851,427,8759000000,15.129845062157298,3.84810732631496,0.8590002376833138
1692140647937489307,428,8779000000,15.148080275259938,3.8541192956816586,0.8589998977599037
