time,seq,stamp,x,y,z
1691798217301524934,0,7400000000,0.0,0.0,0.0
1691798217328736137,1,7450000000,-3.331040332454904e-08,1.3701417778122502e-09,3.7236087990777384e-08
1691798217402261560,2,7500000000,-3.3531026844002554e-08,-4.666409481046685e-09,4.7608509134988715e-08
1691798217428117689,3,7550000000,-3.18824540102014e-08,-9.37795618938253e-09,5.4334353905005635e-08
1691798217499346489,4,7600000000,-3.1693563329326935e-08,-1.1614602613008174e-08,5.414706194528662e-08
1691798217528471906,5,7650000000,-3.1510289488778653e-08,-1.383482750583198e-08,5.393081181637172e-08
1691798217597875829,6,7700000000,-3.0216046553732674e-08,-2.843557611598157e-09,4.760280347682056e-08
1691798217630535511,7,7750000000,-3.0060160582934265e-08,7.2706138887213e-09,4.2455251758610764e-08
1691798217696700414,8,7800000000,-3.0006173545871206e-08,1.7353517733909033e-08,3.7361974847272e-08
1691798217729162864,9,7850000000,-3.4540967419616215e-08,1.8553434344426023e-08,3.887641852884372e-08
1691798217801692770,10,7900000000,-3.8988435591136295e-08,1.9384891913887262e-08,4.0579017479558395e-08
1691798217827088117,11,7950000000,-3.168977968925901e-08,-2.8553583941715033e-09,4.450526347454797e-08
1691798217903881839,12,8000000000,-3.022358896487276e-08,-3.0429478936611076e-09,4.6313360257954634e-08
1691798217931394805,13,8050000000,-2.906002194436041e-08,-3.2545437456121813e-09,4.8029921373426994e-08
1691798217998372321,14,8100000000,-2.812394406248586e-08,-3.490329580912998e-09,4.9693870352029996e-08
1691798218027281482,15,8150000000,-2.8329996126785773e-08,-3.7197085411833086e-09,5.067331088071114e-08
1691798218103999873,16,8200000000,-2.941188803617933e-08,-3.900802347800436e-09,5.094999622201613e-08
1691798218128074379,17,8250000000,-3.0589383470669424e-08,-4.041053269787653e-09,5.0956032282556414e-08
1691798218200445505,18,8300000000,-3.0961871289036935e-08,-2.751906702513906e-09,4.7985142970219385e-08
1691798218227686759,19,8350000000,-3.1550911216982065e-08,-1.530175430808356e-09,4.507097983719177e-08
1691798218297859848,20,8400000000,-3.2320368603677714e-08,-5.083385934412377e-10,4.26587760671282e-08
1691798218330064478,21,8450000000,0.0113183949142694,0.0014299458125606,0.0418120212852954
1691798218400001707,22,8500000000,0.0280247423797845,0.0013719265116378,0.0918578207492828
1691798218423833435,23,8550000000,0.0432037487626075,-0.0002998065319843,0.1405186206102371
1691798218497386546,24,8600000000,0.0553956478834152,0.0014190583024173,0.1922626048326492
1691798218522803520,25,8650000000,0.0660487040877342,0.0051880264654755,0.2440747022628784
1691798218594004808,26,8700000000,0.0893152803182601,0.000434235058492,0.304612934589386
1691798218624633252,27,8750000000,0.0868934094905853,0.006083789281547,0.3539481461048126
1691798218700086744,28,8800000000,0.0924390330910682,0.0089480113238096,0.4125072658061981
1691798218723741637,29,8850000000,0.0929451361298561,0.0053880922496318,0.4630002081394195
1691798218802437835,30,8900000000,0.0931825041770935,0.0052767298184335,0.5176972150802612
1691798218825041118,31,8950000000,0.0881160348653793,0.0051166065968573,0.5742546319961548
1691798218900031574,32,9000000000,0.0887563526630401,0.0055642593652009,0.6362544298171997
1691798218927136484,33,9050000000,0.0839418694376945,0.0061731850728392,0.6922714710235596
1691798218999273347,34,9100000000,0.0741142034530639,0.0075138909742236,0.7365188002586365
1691798219024589578,35,9150000000,0.0641332566738128,0.0083148581907153,0.7822847366333008
1691798219108528647,36,9200000000,0.0471214056015014,0.0053174020722508,0.8452013731002808
1691798219130342795,37,9250000000,0.0271990448236465,0.0074549848213791,0.8952043652534485
1691798219206110910,38,9300000000,0.0055311620235443,0.0055339243263006,0.9466825723648072
1691798219227538973,39,9350000000,-0.0159243047237396,0.0075615802779793,0.9968435764312744
1691798219298581663,40,9400000000,-0.0387966632843017,0.0021787155419588,1.0356097221374512
1691798219325989001,41,9450000000,-0.0682115852832794,0.0025646751746535,1.0794001817703247
1691798219399891329,42,9500000000,-0.1077748835086822,0.0009492773097008,1.1053454875946045
1691798219428111569,43,9550000000,-0.1486055254936218,0.0006567800883203,1.1287479400634766
1691798219506736053,44,9600000000,-0.1913171410560608,0.0036270280834287,1.152297854423523
1691798219531470374,45,9650000000,-0.2328220903873443,0.001907707308419,1.1740204095840454
1691798219603735311,46,9700000000,-0.2752716541290283,0.0027517804410308,1.198060154914856
1691798219628577844,47,9750000000,-0.3143024146556854,0.0046925102360546,1.2226591110229492
1691798219699530450,48,9800000000,-0.3610943853855133,0.0059052021242678,1.2453155517578125
1691798219724960442,49,9850000000,-0.4006258547306061,0.005780030041933,1.2683380842208862
1691798219798703480,50,9900000000,-0.4445951879024505,0.0073774331249296,1.2960469722747805
1691798219825485209,51,9950000000,-0.4861991107463836,0.0078795906156301,1.3195102214813232
1691798219899198209,52,10000000000,-0.5315530300140381,0.0065477900207042,1.3423974514007568
1691798219924532783,53,10050000000,-0.5700899958610535,0.0065518794581294,1.364898681640625
1691798219995190941,54,10100000000,-0.6141563653945923,0.006651020143181,1.3883293867111206
1691798220026901470,55,10150000000,-0.6535053253173828,0.0067057055421173,1.4112324714660645
1691798220088937031,56,10200000000,-0.6962321400642395,0.0064466381445527,1.432121992111206
1691798220124160240,57,10250000000,-0.7330095767974854,0.007253429852426,1.4486570358276367
1691798220196367104,58,10300000000,-0.7793905735015869,0.0004014424048364,1.4713902473449707
1691798220227325188,59,10350000000,-0.8220776319503784,0.001423941925168,1.4959309101104736
1691798220301929784,60,10400000000,-0.8609558939933777,-0.0007514988537877,1.5167152881622314
1691798220327557016,61,10450000000,-0.9022639989852904,0.0012232897570356,1.5394928455352783
1691798220394437428,62,10500000000,-0.9460883140563964,-3.4781405702233315e-05,1.5623860359191897
1691798220425900585,63,10550000000,-0.9918213486671448,0.0037002200260758,1.5890721082687378
1691798220496970382,64,10600000000,-1.0287185907363892,0.0029468468856066,1.611226201057434
1691798220533333237,65,10650000000,-1.0732510089874268,0.0026637024711817,1.6336181163787842
1691798220598086311,66,10700000000,-1.1168770790100098,0.0020483282860368,1.6582963466644287
1691798220628669388,67,10750000000,-1.1602766513824463,0.0039466405287384,1.6826586723327637
1691798220702255527,68,10800000000,-1.2132718563079834,0.0018543172627687,1.715541124343872
1691798220728086484,69,10850000000,-1.2529144287109375,-5.155336111783981e-06,1.7357091903686523
1691798220795615722,70,10900000000,-1.295537352561951,0.0018423113506287,1.7573583126068115
1691798220825529044,71,10950000000,-1.3367352485656738,0.0013165805721655,1.782820463180542
1691798220893495480,72,11000000000,-1.380162239074707,0.003504408057779,1.807701826095581
1691798220927857459,73,11050000000,-1.4190658330917358,-0.0018512106034904,1.8292930126190183
1691798220999477369,74,11100000000,-1.4589240550994873,4.904833622276783e-05,1.8644120693206787
1691798221035240542,75,11150000000,-1.490389704704285,0.0001272866502404,1.904068112373352
1691798221096194328,76,11200000000,-1.5297091007232666,0.0017001086380332,1.950641632080078
1691798221125260445,77,11250000000,-1.5689164400100708,0.0019219145178794,1.9887968301773071
1691798221210523972,78,11300000000,-1.6074267625808716,0.0007134741172194,2.030196189880371
1691798221231755133,79,11350000000,-1.6479973793029783,-0.0011669136583805,2.0630178451538086
1691798221306585348,80,11400000000,-1.6921995878219604,0.0002766416873782,2.0972633361816406
1691798221333846618,81,11450000000,-1.7416592836380005,0.0001711854711174,2.123084545135498
1691798221399496667,82,11500000000,-1.787154197692871,-0.0005217511206865,2.1487436294555664
1691798221430647482,83,11550000000,-1.8331220149993896,-0.0001378171145915,2.1577348709106445
1691798221497867199,84,11600000000,-1.8849586248397827,0.0021650998387485,2.1611688137054443
1691798221528586981,85,11650000000,-1.932092785835266,0.0016270184423774,2.163313865661621
1691798221601954367,86,11700000000,-1.9800349473953247,0.0018484040629118,2.1651928424835205
1691798221634058500,87,11750000000,-2.0303497314453125,0.0006058798171579,2.165470838546753
1691798221699863832,88,11800000000,-2.0793843269348145,0.0029995248187333,2.1663992404937744
1691798221724973984,89,11850000000,-2.1242260932922363,0.0035330734681338,2.171203851699829
1691798221802532946,90,11900000000,-2.171475410461426,0.0050227353349328,2.174479722976685
1691798221828655401,91,11950000000,-2.2189621925354004,0.0048493584617972,2.1763956546783447
1691798221901239575,92,12000000000,-2.267238140106201,0.0062618860974907,2.175116539001465
