time,seq,stamp,x,y,z
1691798298970314816,361,7439000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798298975861488,362,7459000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798298994528733,363,7479000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299015328524,364,7499000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299033609936,365,7519000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299066585808,366,7539000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299073704131,367,7559000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299093642576,368,7579000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299143726810,369,7599000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299194390065,370,7619000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299194414172,371,7639000000,14.797268138037865,3.796163835442037,0.8590001697119335
1691798299194435212,372,7659000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299244467220,373,7679000000,14.797268138037865,3.796163835442037,0.8590001697119335
1691798299244499809,374,7699000000,14.797268138037865,3.796163835442037,0.8590001697119335
1691798299244507058,375,7719000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299294335512,376,7739000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299294342065,377,7759000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299294593704,378,7779000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299337722114,379,7799000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299384529543,380,7819000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299384565963,381,7839000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299384603187,382,7859000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299434388165,383,7879000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299434410837,384,7899000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299455070717,385,7919000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299475119312,386,7939000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299524430705,387,7959000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299524448695,388,7979000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299574616038,389,7999000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299574666284,390,8019000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299574684859,391,8039000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299634522767,392,8059000000,14.797268138037865,3.796163835442037,0.8590001697119335
1691798299634562303,393,8079000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299639795002,394,8099000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299639823524,395,8119000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299694371300,396,8139000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299694392571,397,8159000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299694421080,398,8179000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299744413789,399,8199000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299744441878,400,8219000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299769551360,401,8239000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299773844739,402,8259000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299814397750,403,8279000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299864669037,404,8299000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299864716189,405,8319000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299914631439,406,8339000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299914659362,407,8359000000,14.797268138037865,3.796163835442037,0.8590001697119336
1691798299914679421,408,8379000000,14.797268138037865,3.796163835442037,0.8590001697119335
1691798299964405662,409,8399000000,14.797268138037865,3.796163835442037,0.8590001697119335
1691798299964432900,410,8419000000,14.807522994667334,3.7965177769287184,0.8590001696590692
1691798299964470657,411,8439000000,14.826811590084278,3.796938342499817,0.8590001696590556
1691798300014485254,412,8459000000,14.846113447214163,3.797599531085492,0.8590001696590324
1691798300014510662,413,8479000000,14.865395754746208,3.798592404192124,0.8590001696590053
1691798300044841265,414,8499000000,14.884652356325905,3.7999241935298778,0.8590001696589894
1691798300044869445,415,8519000000,14.903877249769716,3.801596118970438,0.8590001696589864
1691798300094572638,416,8539000000,14.923064400968036,3.8036088720467465,0.8590001696589967
1691798300094599169,417,8559000000,14.942207729599712,3.805962988887375,0.859000169659021
1691798300094620992,418,8579000000,14.961301111152222,3.8086588722513617,0.8590001696590597
1691798300144479098,419,8599000000,14.980338380711007,3.811696789589426,0.8590001696591133
1691798300144503804,420,8619000000,14.999313337137997,3.815076869568267,0.8590001696591824
1691798300155261576,421,8639000000,15.018219747516223,3.818799098612046,0.8590001696592674
1691798300174785520,422,8659000000,15.03705135184681,3.8228633175850537,0.859000169659369
1691798300224425204,423,8679000000,15.055801867992294,3.827269218642091,0.8590001696594877
1691798300274450360,424,8699000000,15.07446499687234,3.83201634221958,0.859000169659624
1691798300274485337,425,8719000000,15.093032139871829,3.837078606652924,0.8590001696544088
1691798300274495366,426,8739000000,15.111494448902503,3.842424749826844,0.8590001696709524
1691798300274500025,427,8759000000,15.129845062157298,3.84810732631496,0.8590002376833138
1691798300334405557,428,8779000000,15.148080275259938,3.8541192956816586,0.8589998977599037
1691798300334435394,429,8799000000,15.166189986195018,3.860480000920407,0.8589986590951738
