%time,seq,stamp,frame_id,x,y,z
0,0,0,world,0.0,0.0,0.0
66732974,1,50000000,world,2.9106113075272333e-08,-3.8193270768260845e-09,4.444562051730827e-08
97507457,2,100000000,world,2.74031055624846e-08,-4.10983647114449e-09,4.3640390856580786e-08
132808305,3,150000000,world,3.3159494705614634e-08,-2.880431226870428e-09,4.510942375191007e-08
199802819,4,200000000,world,3.1743937256578654e-08,-2.531512111048073e-09,4.484202520416147e-08
244881416,5,250000000,world,3.192012343333772e-08,-2.603588455940553e-09,4.563141331459519e-08
296581888,6,300000000,world,3.1684695755984655e-08,-2.6578339529237383e-09,4.561018229765068e-08
334123300,7,350000000,world,3.1449268078631576e-08,-2.7120794499069234e-09,4.5588951280706176e-08
395807571,8,400000000,world,3.118014291203508e-08,-2.788084207949737e-09,4.5459323416707775e-08
425405963,9,450000000,world,3.0911017745438585e-08,-2.86408896599255e-09,4.532969555270938e-08
493992331,10,500000000,world,3.064189257884209e-08,-2.940093724035364e-09,4.5200067688710994e-08
528537227,11,550000000,world,3.036308982018454e-08,-3.0175497656159678e-09,4.50562609444205e-08
594014896,12,600000000,world,3.02089517845161e-08,-3.1113929210846436e-09,4.46141221743801e-08
645571089,13,650000000,world,3.2180309972318355e-08,-2.645595964523295e-09,4.57118360941422e-08
701400645,14,700000000,world,3.3711046398821054e-08,-2.705896173793576e-09,4.5107569235369744e-08
736569387,15,750000000,world,3.059793485249429e-08,-2.015552613698901e-09,4.5662623904263455e-08
795012953,16,800000000,world,3.057636632775029e-08,-3.270490989137897e-09,4.506621209543482e-08
837534411,17,850000000,world,3.107078683228792e-08,-2.181071989681982e-09,4.5700463857656366e-08
892556549,18,900000000,world,3.1421400592535065e-08,-1.1390715037862263e-09,4.617526272454597e-08
931023111,19,950000000,world,3.155738426130483e-08,-3.015967198205516e-10,4.619398197291957e-08
997801539,20,1000000000,world,3.16933679300746e-08,5.358778976116696e-10,4.621270122129317e-08
1042635960,21,1050000000,world,3.1829351598844375e-08,1.3733525427994662e-09,4.623142046966677e-08
1105874561,22,1100000000,world,2.9792291300623223e-08,-6.645913819269821e-10,4.370396666786292e-08
1132754085,23,1150000000,world,3.39119559100709e-08,-2.721044278786166e-09,4.477725212836958e-08
1199633578,24,1200000000,world,3.1679785905680546e-08,-2.854769309834637e-09,4.5588475217073217e-08
1245736547,25,1250000000,world,2.969008683351149e-08,-3.0738220857529086e-09,4.5982258001231464e-08
1299884606,26,1300000000,world,3.05780076814699e-08,-3.3181550840311043e-09,4.525588437331862e-08
1332020792,27,1350000000,world,3.0953277274647923e-08,-2.1728754351357793e-09,4.5554212846354865e-08
1398721799,28,1400000000,world,3.1328546867825935e-08,-1.0275957862404539e-09,4.585254131939109e-08
1442304417,29,1450000000,world,3.170381646100395e-08,1.1768387653265933e-10,4.6150869792427336e-08
1495324985,30,1500000000,world,2.9851179306206184e-08,-1.211498235065278e-09,4.3882415923235385e-08
1530906246,31,1550000000,world,3.3756524686623386e-08,-2.683589350738202e-09,4.5157186434607866e-08
1598094828,32,1600000000,world,3.3743980054623535e-08,-2.7248092671072754e-09,4.4983266889175866e-08
1635996201,33,1650000000,world,9.65437211561948e-05,-0.0010696443496271,0.0218299701809883
1704567356,34,1700000000,world,-0.0015052224043756,0.0006207397673279,0.058295652270317
1724897454,35,1750000000,world,0.0009727841243147,-0.000655222160276,0.0956973806023597
1797103093,36,1800000000,world,0.0023589946795254,0.0001761661260388,0.133303627371788
1829892959,37,1850000000,world,0.0066067320294678,-0.0010023824870586,0.171414703130722
1903362797,38,1900000000,world,0.009695834480226,-0.0001164060231531,0.2139981687068939
1947012997,39,1950000000,world,0.017779616639018,-0.0016474557342007,0.2531380951404571
1996265886,40,2000000000,world,0.0246508214622735,-4.373693445813842e-05,0.2881377935409546
2038105287,41,2050000000,world,0.0324458926916122,-8.044781861826777e-05,0.3260494172573089
2105608874,42,2100000000,world,0.04495445266366,-7.891467248555273e-05,0.3565850853919983
2127281901,43,2150000000,world,0.0561659634113311,-0.0012622082140296,0.3940054476261139
2199023733,44,2200000000,world,0.0510965548455715,-0.0017889095470309,0.3832794725894928
2231636604,45,2250000000,world,0.041170135140419,0.0007749848300591,0.3500958979129791
2298894953,46,2300000000,world,0.0299510899931192,-0.0003721993998624,0.3127989470958709
2331745719,47,2350000000,world,0.0220989864319562,0.0009002772276289,0.2764547765254974
