%time,seq,stamp,frame_id,child_frame_id,x,y,z
20697001832,1034,20680000000,world,base_link,7.8294229110536175,-1.330546195496252,6.016755839007015e-07
20746642011,1035,20700000000,world,base_link,7.8297617197631855,-1.3458781599478686,-1.6244951045983613e-06
20746677246,1036,20720000000,world,base_link,7.829970628143736,-1.3612171754355131,-2.587188469301005e-06
20746690348,1037,20740000000,world,base_link,7.830045743033077,-1.3765352080037991,7.044901381009216e-07
20756437730,1038,20760000000,world,base_link,7.829976661552044,-1.3918634350477719,-1.7605134783986454e-06
20792265989,1039,20780000000,world,base_link,7.829777762047668,-1.407195367337645,-2.5445105832008763e-06
20846577508,1040,20800000000,world,base_link,7.829548713504325,-1.4225201336301354,-8.643880568998813e-06
20846615763,1041,20820000000,world,base_link,7.8294218081347555,-1.4378221286816562,-4.542478313700887e-06
20846653087,1042,20840000000,world,base_link,7.829306754378573,-1.453141753842584,1.1861098398596726e-08
20906603210,1043,20860000000,world,base_link,7.8291863133367645,-1.4684561621205758,8.683645101592585e-09
20906630290,1044,20880000000,world,base_link,7.829050258220564,-1.4837721900875853,-2.110673282200437e-06
20906638888,1045,20900000000,world,base_link,7.828941392812533,-1.499089829695023,-5.023438209798142e-06
20956622161,1046,20920000000,world,base_link,7.828806748568708,-1.5143987264129408,-3.554042399961377e-08
20956691715,1047,20940000000,world,base_link,7.828704054906849,-1.5297118651850963,4.707266059930659e-08
20956706031,1048,20960000000,world,base_link,7.828558868735742,-1.5450265264862115,-5.975338842993672e-07
21006743153,1049,20980000000,world,base_link,7.828451225663146,-1.56034227119896,-2.051055302400989e-06
21006787117,1050,21000000000,world,base_link,7.828309754116452,-1.575657366785356,-9.035598152982993e-07
21014427715,1051,21020000000,world,base_link,7.828194337220138,-1.5909719389819137,-4.542569964599563e-06
21035592887,1052,21040000000,world,base_link,7.828041715979376,-1.606287713148757,-6.888159993598264e-06
21076648163,1053,21060000000,world,base_link,7.827911300048212,-1.6216037808783912,-3.054400812899094e-06
21126646788,1054,21080000000,world,base_link,7.827851054557486,-1.6369184543112212,-2.7507201377785506e-11
21126673209,1055,21100000000,world,base_link,7.827801925112196,-1.6522345774460425,-2.7518799738945887e-11
21126677627,1056,21120000000,world,base_link,7.827752645268385,-1.6675506888232268,-2.75181995246232e-11
21186689684,1057,21140000000,world,base_link,7.82770351988327,-1.6828668071516644,-2.7517498696338905e-11
21186718139,1058,21160000000,world,base_link,7.8276545733200305,-1.6981829335012555,-2.7516700723539955e-11
21186798188,1059,21180000000,world,base_link,7.827605807343177,-1.713499067947744,-2.751599989525566e-11
21236686039,1060,21200000000,world,base_link,7.827557222079795,-1.7288152104947843,-2.7515299066971366e-11
21236719143,1061,21220000000,world,base_link,7.827508817541014,-1.744131361140827,-2.751459823868707e-11
21244503693,1062,21240000000,world,base_link,7.827460593729748,-1.759447519883956,-2.751390087984973e-11
21263819551,1063,21260000000,world,base_link,7.827412550648381,-1.774763686722232,-2.7513200051565434e-11
21316541920,1064,21280000000,world,base_link,7.827364688299246,-1.7900798616537101,-2.7512398609319533e-11
21316578049,1065,21300000000,world,base_link,7.827317006684661,-1.8053960446764479,-2.751170125048219e-11
21376657359,1066,21320000000,world,base_link,7.8272695058069655,-1.8207122357885006,-2.7511000422197895e-11
21376681966,1067,21340000000,world,base_link,7.82722218566847,-1.836028434987926,-2.75102995939136e-11
21376685833,1068,21360000000,world,base_link,7.827175046271515,-1.8513446422727786,-2.7509598765629306e-11
21376741590,1069,21380000000,world,base_link,7.827128087618421,-1.8666608576411163,-2.7508901406791963e-11
21436561802,1070,21400000000,world,base_link,7.827081309711522,-1.881977081090994,-2.7508099964546062e-11
21436603026,1071,21420000000,world,base_link,7.827034712553123,-1.897293312620468,-2.7507399136261768e-11
21447653623,1072,21440000000,world,base_link,7.826988296145585,-1.9126095522275934,-2.7506698307977473e-11
21476551522,1073,21460000000,world,base_link,7.8269420604912145,-1.927925799910428,-2.750600094914013e-11
21516600416,1074,21480000000,world,base_link,7.826896005592333,-1.943242055667028,-2.7505300120855836e-11
21516632508,1075,21500000000,world,base_link,7.826850131451286,-1.9585583194954468,-2.750459929257154e-11
21516700072,1076,21520000000,world,base_link,7.826804438070363,-1.9738745913937414,-2.7503801319772592e-11
21566665579,1077,21540000000,world,base_link,7.826758925451928,-1.9891908713599684,-2.7503100491488297e-11
21566707788,1078,21560000000,world,base_link,7.826713593598297,-2.004507159392181,-2.7502399663204002e-11
21589566291,1079,21580000000,world,base_link,7.826668442511805,-2.019823455488436,-2.7501698834919708e-11
21600520002,1080,21600000000,world,base_link,7.826623472194759,-2.035139759646789,-2.7500998006635413e-11
21646613038,1081,21620000000,world,base_link,7.826578682649496,-2.0504560718652947,-2.750030064779807e-11
21646663320,1082,21640000000,world,base_link,7.8265340738783475,-2.0657723921420086,-2.7499599819513776e-11
21696561061,1083,21660000000,world,base_link,7.826489645883646,-2.081088720474986,-2.749889899122948e-11
21696596930,1084,21680000000,world,base_link,7.826445398667696,-2.096405056862281,-2.7498101018430532e-11
21696606626,1085,21700000000,world,base_link,7.826401332232846,-2.1117214013019505,-2.7497400190146237e-11
21746704675,1086,21720000000,world,base_link,7.826357446581406,-2.127037753792047,-2.7496699361861943e-11
21746772617,1087,21740000000,world,base_link,7.826313741715699,-2.142354114330627,-2.7495998533577648e-11
21757986131,1088,21760000000,world,base_link,7.826270217638056,-2.157670482915745,-2.7495301174740305e-11
