%time,seq,stamp,frame_id,x,y,z
0,0,0,world,0.0,0.0,0.0
42813033,1,50000000,world,2.9106113075272333e-08,-3.8193270768260845e-09,4.444562051730827e-08
101452508,2,100000000,world,2.74031055624846e-08,-4.10983647114449e-09,4.3640390856580786e-08
132821804,3,150000000,world,3.3159494705614634e-08,-2.880431226870428e-09,4.510942375191007e-08
198701908,4,200000000,world,3.1743937256578654e-08,-2.531512111048073e-09,4.484202520416147e-08
235294895,5,250000000,world,3.192012343333772e-08,-2.603588455940553e-09,4.563141331459519e-08
300380504,6,300000000,world,3.1684695755984655e-08,-2.6578339529237383e-09,4.561018229765068e-08
330173566,7,350000000,world,3.1449268078631576e-08,-2.7120794499069234e-09,4.5588951280706176e-08
399230262,8,400000000,world,3.118014291203508e-08,-2.788084207949737e-09,4.5459323416707775e-08
431923476,9,450000000,world,3.0911017745438585e-08,-2.86408896599255e-09,4.532969555270938e-08
496603046,10,500000000,world,3.064189257884209e-08,-2.940093724035364e-09,4.5200067688710994e-08
532746466,11,550000000,world,3.036308982018454e-08,-3.0175497656159678e-09,4.50562609444205e-08
602852828,12,600000000,world,3.02089517845161e-08,-3.1113929210846436e-09,4.46141221743801e-08
641944625,13,650000000,world,3.2180309972318355e-08,-2.645595964523295e-09,4.57118360941422e-08
697725367,14,700000000,world,3.3711046398821054e-08,-2.705896173793576e-09,4.5107569235369744e-08
735845603,15,750000000,world,3.059793485249429e-08,-2.015552613698901e-09,4.5662623904263455e-08
799138305,16,800000000,world,3.057636632775029e-08,-3.270490989137897e-09,4.506621209543482e-08
838403850,17,850000000,world,3.107078683228792e-08,-2.181071989681982e-09,4.5700463857656366e-08
898967434,18,900000000,world,3.1421400592535065e-08,-1.1390715037862263e-09,4.617526272454597e-08
933334490,19,950000000,world,3.155738426130483e-08,-3.015967198205516e-10,4.619398197291957e-08
1003388918,20,1000000000,world,3.16933679300746e-08,5.358778976116696e-10,4.621270122129317e-08
1036685882,21,1050000000,world,3.1829351598844375e-08,1.3733525427994662e-09,4.623142046966677e-08
1107236723,22,1100000000,world,2.9792291300623223e-08,-6.645913819269821e-10,4.370396666786292e-08
1134834592,23,1150000000,world,3.39119559100709e-08,-2.721044278786166e-09,4.477725212836958e-08
1203323931,24,1200000000,world,3.1679785905680546e-08,-2.854769309834637e-09,4.5588475217073217e-08
1237719340,25,1250000000,world,2.969008683351149e-08,-3.0738220857529086e-09,4.5982258001231464e-08
1298690103,26,1300000000,world,3.05780076814699e-08,-3.3181550840311043e-09,4.525588437331862e-08
1337428043,27,1350000000,world,3.0953277274647923e-08,-2.1728754351357793e-09,4.5554212846354865e-08
1397194903,28,1400000000,world,3.1328546867825935e-08,-1.0275957862404539e-09,4.585254131939109e-08
1436413350,29,1450000000,world,3.170381646100395e-08,1.1768387653265933e-10,4.6150869792427336e-08
1497421712,30,1500000000,world,2.9851179306206184e-08,-1.211498235065278e-09,4.3882415923235385e-08
1533243339,31,1550000000,world,3.3756524686623386e-08,-2.683589350738202e-09,4.5157186434607866e-08
1601812642,32,1600000000,world,3.3743980054623535e-08,-2.7248092671072754e-09,4.4983266889175866e-08
1632952194,33,1650000000,world,9.65437211561948e-05,-0.0010696443496271,0.0218299701809883
1703160985,34,1700000000,world,-0.0015052224043756,0.0006207397673279,0.058295652270317
1740959751,35,1750000000,world,0.0009727841243147,-0.000655222160276,0.0956973806023597
1800339039,36,1800000000,world,0.0023589946795254,0.0001761661260388,0.133303627371788
1849608597,37,1850000000,world,0.0068760765716433,-0.0007045977399684,0.1719312816858291
1901531286,38,1900000000,world,0.0094681922346353,0.0004566027782857,0.2146709561347961
1946283806,39,1950000000,world,0.0178210157901048,-0.0013167698634788,0.2528244853019714
2003450820,40,2000000000,world,0.0254474747925996,0.000648514018394,0.2912669777870178
2034843931,41,2050000000,world,0.0322618708014488,-9.182001667795704e-05,0.3271993994712829
2102002329,42,2100000000,world,0.0451042726635932,0.0012422183062881,0.3589480817317962
2132012258,43,2150000000,world,0.0566721372306346,-0.0006738851079717,0.3966675698757171
2201421332,44,2200000000,world,0.0505836941301822,-0.0009580257465131,0.3858571648597717
2230463019,45,2250000000,world,0.0395976230502128,0.0010504586389288,0.3508970737457275
2301949995,46,2300000000,world,0.029588583856821,0.0005116702523082,0.3148611485958099
2333359737,47,2350000000,world,0.0216488596051931,0.001545222941786,0.2780352830886841
2401374731,48,2400000000,world,0.0151186399161815,0.0014514426002278,0.2407440543174743
2433761713,49,2450000000,world,0.0045733861625194,0.0001464153465349,0.2007704079151153
2503788252,50,2500000000,world,0.0028159487992525,5.5233860621228814e-05,0.1671820431947708
2535510871,51,2550000000,world,-0.0016969820717349,-0.0010680564446374,0.1278059184551239
2597974092,52,2600000000,world,-0.0032446663826704,0.0002525206364225,0.0898874551057815
2637220916,53,2650000000,world,-0.003847733605653,-0.0010143304243683,0.050698596984148
2699244442,54,2700000000,world,-0.0041639916598796,0.0001799254387151,0.0143287070095539
2734913235,55,2750000000,world,-0.0010008580284193,-0.0004054105666,-0.0251572784036397
2800709189,56,2800000000,world,-0.0010215017246082,-0.0014349503908306,-0.0680313631892204
2831055729,57,2850000000,world,0.0058098793961107,-0.001546066137962,-0.106349378824234
2896628416,58,2900000000,world,0.0093818912282586,-0.0026337995659559,-0.1495425701141357
2930976573,59,2950000000,world,0.0196206606924533,-0.0016337821725755,-0.1832654923200607
2999642624,60,3000000000,world,0.0252617895603179,0.0023264882620424,-0.2258535921573639
3033552104,61,3050000000,world,0.0352256707847118,0.0030067751649767,-0.2638645768165588
3097939797,62,3100000000,world,0.0447042770683765,0.0026425435207784,-0.3000279068946838
3130868271,63,3150000000,world,0.0527463741600513,0.0001634718792047,-0.333456814289093
3200920651,64,3200000000,world,0.0560567416250705,-0.0040977615863084,-0.3776365220546722
3239532960,65,3250000000,world,0.0688977167010307,-0.0055242874659597,-0.416267454624176
3299942658,66,3300000000,world,0.0779483541846275,-0.0073772836476564,-0.4546549618244171
3332041797,67,3350000000,world,0.092674471437931,-0.0055993543937802,-0.4903951287269592
3398443185,68,3400000000,world,0.1078811958432197,-0.0065147262066602,-0.5284544825553894
3434068600,69,3450000000,world,0.0945273116230964,-0.0075845206156373,-0.4976514279842376
3498592552,70,3500000000,world,0.0792431533336639,-0.0053459298796951,-0.4618338942527771
3533319505,71,3550000000,world,0.0640267580747604,-0.0052417246624827,-0.4223366975784302
3596543764,72,3600000000,world,0.049623005092144,-0.0047614001668989,-0.3840295374393463
3630844562,73,3650000000,world,0.0389609672129154,-0.0045077260583639,-0.3460675179958343
3699644903,74,3700000000,world,0.0284471213817596,-0.0045114513486623,-0.309819608926773
3736052632,75,3750000000,world,0.0203245673328638,-0.0016757041448727,-0.2697097957134247
3799115701,76,3800000000,world,0.0106619391590356,-0.0030352622270584,-0.2315931171178817
3831838063,77,3850000000,world,0.0032858597114682,0.0001645856536924,-0.1935401111841201
3897720454,78,3900000000,world,-0.0018391818739473,-0.0003514328855089,-0.1554867327213287
3932932072,79,3950000000,world,-0.0066317445598542,0.0013376614078879,-0.115905188024044
3999513738,80,4000000000,world,-0.0124260652810335,0.0003817365795839,-0.0759198144078254
4038714677,81,4050000000,world,-0.0183407552540302,0.0005560956196859,-0.0357664115726947
4102411381,82,4100000000,world,-0.0217273440212011,-0.0001386273797834,0.0018276456976309
4135119045,83,4150000000,world,-0.0245545338839292,0.0007189200841821,0.0401110053062438
4199219971,84,4200000000,world,-0.0235586240887641,-0.0011513270437717,0.0798533633351326
4240529244,85,4250000000,world,-0.0228265058249235,0.0019194782944396,0.1171594858169555
4300048185,86,4300000000,world,-0.0259677562862634,0.0015973773552104,0.1583407670259475
4339130056,87,4350000000,world,-0.029248297214508,0.0015876442193984,0.1963391005992889
4401598651,88,4400000000,world,-0.0371080115437507,0.0001199422549689,0.236311987042427
4438788259,89,4450000000,world,-0.0407500304281711,0.0016218189848586,0.2739298343658447
4499079594,90,4500000000,world,-0.048241164535284,0.0003897794231306,0.3125258386135101
4535625848,91,4550000000,world,-0.0564764812588691,0.0004071153525728,0.3504073321819305
4599262169,92,4600000000,world,-0.0652945861220359,0.001077568042092,0.3873568773269653
4642405538,93,4650000000,world,-0.0754857957363128,0.0009138712775893,0.4243448376655578
4707367216,94,4700000000,world,-0.0876786187291145,0.0005395871121436,0.4609827697277069
4738898543,95,4750000000,world,-0.1008434370160102,0.0001807602529879,0.4970695078372955
4801807789,96,4800000000,world,-0.0884358584880828,0.000669848290272,0.46464803814888
4838945016,97,4850000000,world,-0.0747559666633606,0.0015551035758107,0.4252119660377502
4911640008,98,4900000000,world,-0.0638882890343666,0.0014489027671515,0.3884017467498779
4946344145,99,4950000000,world,-0.0531718209385871,0.0016503422521054,0.3509435057640075
5009223867,100,5000000000,world,-0.0437609404325485,0.0012520725140348,0.3140842020511627
5039929364,101,5050000000,world,-0.036502219736576,0.0006138655589893,0.2768047749996185
5105262241,102,5100000000,world,-0.0302620567381382,0.000418639392592,0.2384024113416671
5137398789,103,5150000000,world,-0.0238147750496864,0.0005226161447353,0.1997566968202591
5204606525,104,5200000000,world,-0.0199718456715345,0.0011111869243904,0.160943791270256
5233566988,105,5250000000,world,-0.0161490179598331,0.0009933032561093,0.1226250231266021
5300351014,106,5300000000,world,-0.0176394470036029,0.0015375938965007,0.0847383439540863
5333310554,107,5350000000,world,-0.0170546788722276,0.00042028183816,0.0458224266767501
5409229271,108,5400000000,world,-0.019027080386877,-0.0002951015194412,0.0074271922931075
5435358480,109,5450000000,world,-0.0236817710101604,1.4013381587574258e-05,-0.0301503725349903
5507769162,110,5500000000,world,-0.027515847235918,0.0004512852174229,-0.0688574239611625
5532757951,111,5550000000,world,-0.0328834503889083,0.0012118952581658,-0.1060506999492645
5601250485,112,5600000000,world,-0.0420956015586853,0.0011888346634805,-0.1465179324150085
5635424110,113,5650000000,world,-0.0479797348380088,0.0005038365488871,-0.1743227988481521
5706337805,114,5700000000,world,-0.0390324816107749,0.0005752461729571,-0.137537732720375
5737565349,115,5750000000,world,-0.030689425766468,0.0006315401406027,-0.0998900681734085
5801738034,116,5800000000,world,-0.0254645608365535,0.0004092010494787,-0.0593380816280841
5832967745,117,5850000000,world,-0.0198327768594026,0.0007946996483951,-0.0214272737503051
5901315124,118,5900000000,world,-0.0164857171475887,-3.7732341297669336e-05,0.0189646314829587
5938411957,119,5950000000,world,-0.0145340962335467,0.0009811009513214,0.0568579360842704
6002646742,120,6000000000,world,-0.0150435538962483,0.0015932738315314,0.0952904969453811
6033752228,121,6050000000,world,-0.0163776576519012,0.0009656581678427,0.1346781104803085
6107870899,122,6100000000,world,-0.0169400740414857,0.0002958163095172,0.1664145737886428
6137897833,123,6150000000,world,-0.0167951062321662,0.0001303134922636,0.1664296090602874
6205290181,124,6200000000,world,-0.0167286060750484,0.0002171806700062,0.1664373725652694
6234169859,125,6250000000,world,-0.0169191490858793,0.0004112064198125,0.1668781638145446
6301293382,126,6300000000,world,-0.0173807051032781,7.155750063247979e-05,0.1676050424575805
6337340557,127,6350000000,world,-0.0225018020719289,-2.3766845060890773e-06,0.2063006162643432
6401151267,128,6400000000,world,-0.0265103392302989,-0.0003232084854971,0.2444737702608108
6446039551,129,6450000000,world,-0.0304314643144607,0.0001237004471477,0.2808173298835754
6498745023,130,6500000000,world,-0.0348505452275276,-0.0006237763445824,0.3196443915367126
6538878245,131,6550000000,world,-0.041203711181879,-0.000757165485993,0.3582959473133087
6600694967,132,6600000000,world,-0.0421388559043407,-0.0009562819031998,0.394038438796997
6637094102,133,6650000000,world,-0.0472296476364135,0.0004693717928603,0.4334073662757873
6703926851,134,6700000000,world,-0.0502531975507736,0.0001078147688531,0.4698906540870666
6737655868,135,6750000000,world,-0.0547803118824958,0.0009793023345991,0.508249819278717
6801695465,136,6800000000,world,-0.0584350228309631,-0.0002558290434535,0.5470165014266968
6836390031,137,6850000000,world,-0.0621301643550396,2.756971662165597e-05,0.5841512680053711
6899803812,138,6900000000,world,-0.0672989636659622,-0.0004455100570339,0.622287392616272
6939932914,139,6950000000,world,-0.0707851126790046,0.000397402094677,0.6599742770195007
6997203419,140,7000000000,world,-0.0754022523760795,0.0001317892892984,0.6997960805892944
7037345614,141,7050000000,world,-0.0807960331439971,-0.0001088725402951,0.7358181476593018
7101342787,142,7100000000,world,-0.0848019272089004,0.001190502429381,0.7731739282608032
7141610019,143,7150000000,world,-0.0875789374113082,-0.0002836032072082,0.8117383718490601
7197209117,144,7200000000,world,-0.0901297181844711,0.000534948776476,0.8467981219291687
