%time,seq,stamp,frame_id,x,y,z
0,0,0,world,0.0,0.0,0.0
68359266,1,50000000,world,7.643658150868761e-09,2.707759128028897e-09,3.281465410509554e-08
95011208,2,100000000,world,7.744407781729024e-09,3.414911464716397e-09,3.6007737236332105e-08
158550163,3,150000000,world,7.913192767716737e-09,3.074021703852736e-09,3.4068154519673044e-08
196936203,4,200000000,world,8.08197775370445e-09,2.7331319429890755e-09,3.212857180301398e-08
260931692,5,250000000,world,8.142401419775071e-09,2.7031903382379596e-09,3.1819553214518244e-08
294310775,6,300000000,world,8.202160728387753e-09,2.6671147512757894e-09,3.151574645698929e-08
362824934,7,350000000,world,8.257835304448236e-09,2.615600180888577e-09,3.1223272856095725e-08
396237056,8,400000000,world,8.129962481007169e-09,2.6796465046885487e-09,3.238939427774312e-08
474829383,9,450000000,world,8.002103868420818e-09,2.7436928284885202e-09,3.355552635753156e-08
497286296,10,500000000,world,6.6882295257642e-09,2.394342724088005e-09,3.4655421643492446e-08
563094201,11,550000000,world,6.675773711606325e-09,2.391792763845046e-09,3.5328231007270006e-08
597438843,12,600000000,world,6.663267715367738e-09,2.399298093536117e-09,3.5995164182622836e-08
665406536,13,650000000,world,6.5660699100078546e-09,2.489479955514184e-09,3.6478432718922704e-08
706693132,14,700000000,world,6.2418679114273345e-09,2.5703936756826806e-09,3.630025346978982e-08
763267417,15,750000000,world,5.9176659128468145e-09,2.6513073958511772e-09,3.612207422065694e-08
798681877,16,800000000,world,6.5502119284133195e-09,2.2902753027409517e-09,3.48467104061001e-08
859792469,17,850000000,world,6.744839353700627e-09,2.409567434469295e-09,3.3388264597533635e-08
896542164,18,900000000,world,8.036146859069504e-09,2.6650832651853307e-09,3.3315760816776674e-08
964271458,19,950000000,world,9.32745436443838e-09,2.920599095901366e-09,3.324325703601971e-08
997097702,20,1000000000,world,9.727317618057896e-09,3.0193343381057502e-09,3.362886147328936e-08
1062221751,21,1050000000,world,-0.0005696235457435,0.0001009766128845,0.0226174592971801
1104015901,22,1100000000,world,0.0002206384961027,0.0016200976679101,0.0626574084162712
1163560951,23,1150000000,world,0.0022072028368711,-0.0004659200494643,0.0981928259134292
1200081086,24,1200000000,world,0.0011240802705287,-0.0009395300876349,0.1367989480495453
1279856809,25,1250000000,world,0.0028327447362244,0.001190694514662,0.1772889047861099
1301465289,26,1300000000,world,0.0024684281088411,0.0011749430559575,0.2123358100652694
1365585354,27,1350000000,world,0.0020062185358256,0.0004985378473065,0.2501752376556396
1398036632,28,1400000000,world,0.0025155623443424,-0.000243807764491,0.2888285517692566
1463342402,29,1450000000,world,0.0036964267492294,0.0008310747216455,0.3259963691234588
1497127540,30,1500000000,world,0.0040366873145103,-0.0016127856215462,0.3627377450466156
1564986599,31,1550000000,world,0.0061946073547005,-0.003026254940778,0.3973318934440613
1598215698,32,1600000000,world,0.0041739186272025,0.000551153672859,0.4398719668388366
1664060044,33,1650000000,world,0.0027162476908415,-0.0001431330310879,0.4778153300285339
1694061888,34,1700000000,world,0.0037597771733999,0.0027049435302615,0.5151869058609009
1756589993,35,1750000000,world,0.0027070788200944,-0.0006792457425035,0.5484628081321716
1795349484,36,1800000000,world,0.0033284772653132,-0.0007559250807389,0.5862739682197571
1859535305,37,1850000000,world,0.003930774051696,-0.0012523143086582,0.623623251914978
1898361765,38,1900000000,world,0.0060749500989913,0.0006851581274531,0.6631483435630798
1967625059,39,1950000000,world,0.0130635630339384,0.003008700441569,0.7082785964012146
1997483817,40,2000000000,world,0.0186268016695976,0.0062972246669232,0.7467005848884583
2066961375,41,2050000000,world,0.0246850475668907,-0.0009803669527173,0.7756417989730835
2097514907,42,2100000000,world,0.0300477910786867,0.0013708199840039,0.8154535293579102
2166951418,43,2150000000,world,0.037322599440813,0.0022261478006839,0.8579875826835632
2202280201,44,2200000000,world,0.0466494970023632,0.0012781631667166,0.8919981122016907
2266100995,45,2250000000,world,0.0557992830872535,0.000298768893117,0.9265777468681335
2298934785,46,2300000000,world,0.0677241757512092,0.0008981069549918,0.962543487548828
2372952756,47,2350000000,world,0.0750402361154556,-0.0019626703578978,1.0080130100250244
2394839035,48,2400000000,world,0.0840303748846054,-0.0010460339253768,1.044110655784607
2460193958,49,2450000000,world,0.0938931256532669,-0.0033362004905939,1.07934832572937
2496888009,50,2500000000,world,0.1013298481702804,-0.0022736161481589,1.116518497467041
2571891838,51,2550000000,world,0.1123328357934951,-0.0004402164777275,1.1560734510421753
2595381878,52,2600000000,world,0.122998833656311,-0.0005133023369126,1.191932201385498
2660713650,53,2650000000,world,0.1349081397056579,-0.0016517788171768,1.2256152629852295
2694483084,54,2700000000,world,0.1499376893043518,-0.0010052351281046,1.259745717048645
2769540138,55,2750000000,world,0.1638612449169159,-0.002055024029687,1.2963767051696775
2799243268,56,2800000000,world,0.1774953603744506,-0.0016207750886678,1.330701231956482
2864323808,57,2850000000,world,0.1962686032056808,-0.0032222734298557,1.3592472076416016
2893024097,58,2900000000,world,0.2130288779735565,-0.0039321859367191,1.3936711549758911
2968891532,59,2950000000,world,0.2276543080806732,-0.0045454278588294,1.4260433912277222
2999575786,60,3000000000,world,0.2431008368730545,-0.00232774624601,1.4623758792877195
3064933406,61,3050000000,world,0.2609668374061584,-0.0021763015538454,1.498997926712036
