%time,seq,stamp,frame_id,child_frame_id,x,y,z
1407734248,70,1400000000,world,base_link,0.19496801075767678,0.15839528215041998,-5.490950055753174e-11
1457540220,71,1420000000,world,base_link,0.20665713240237693,0.16789143729754485,-5.490960117149335e-11
1457566260,72,1440000000,world,base_link,0.21834627055298483,0.17738757237742586,-5.490960117149335e-11
1462928513,73,1460000000,world,base_link,0.23003542520974207,0.18688368738969885,-5.490960117149335e-11
1499399838,74,1480000000,world,base_link,0.24172459637289734,0.19637978233400588,-5.4909701785454956e-11
1547723593,75,1500000000,world,base_link,0.2534137840426993,0.20587585720998014,-5.4909701785454956e-11
1547859843,76,1520000000,world,base_link,0.2651029882193896,0.2153719120172628,-5.490979892996961e-11
1547897257,77,1540000000,world,base_link,0.27679220890320266,0.22486794675549415,-5.490979892996961e-11
1597671885,78,1560000000,world,base_link,0.28848144609438364,0.23436396142431093,-5.490989954393122e-11
1597710356,79,1580000000,world,base_link,0.3001706997931777,0.24385995602335164,-5.490989954393122e-11
1627490115,80,1600000000,world,base_link,0.3118599699998228,0.2533559305522557,-5.490989954393122e-11
1627528244,81,1620000000,world,base_link,0.3235492567145748,0.2628518850106598,-5.490989954393122e-11
1667743215,82,1640000000,world,base_link,0.3352385599376717,0.2723478193982043,-5.4910000157892824e-11
1667831726,83,1660000000,world,base_link,0.34692787966935157,0.28184373371452676,-5.491010077185443e-11
1717763510,84,1680000000,world,base_link,0.3586172159098524,0.2913396279592657,-5.491010077185443e-11
1717824552,85,1700000000,world,base_link,0.37030656865943,0.3008355021320588,-5.491010077185443e-11
1767615111,86,1720000000,world,base_link,0.38199593791831177,0.31033135623254804,-5.491020138581604e-11
1767661249,87,1740000000,world,base_link,0.39368532368674636,0.31982719026036577,-5.491020138581604e-11
1767700775,88,1760000000,world,base_link,0.4053747259649789,0.32932300421515404,-5.491029853033069e-11
1827773820,89,1780000000,world,base_link,0.4170641447532546,0.33881879809655224,-5.491029853033069e-11
1827804278,90,1800000000,world,base_link,0.4287535800518114,0.3483145719041989,-5.491029853033069e-11
1848590538,91,1820000000,world,base_link,0.4404430318609016,0.35781032563772985,-5.49103991442923e-11
1849032398,92,1840000000,world,base_link,0.4522966468333962,0.367104806905056,-5.503830030617607e-11
1897802496,93,1860000000,world,base_link,0.4641300883723467,0.37641814753872804,-5.536639896552842e-11
1897865081,94,1880000000,world,base_link,0.4760648118370945,0.3856020727014178,-5.568940100730835e-11
1947625292,95,1900000000,world,base_link,0.48813358928041595,0.39461198024605526,-5.600870114919054e-11
1947661072,96,1920000000,world,base_link,0.5003364159777917,0.4034428789501314,-5.6324001018737135e-11
1947742125,97,1940000000,world,base_link,0.5126709443373407,0.41209268350637185,-5.663080074325144e-11
1997605567,98,1960000000,world,base_link,0.5251346401425785,0.42055954890129676,-5.692920093669507e-11
1997649268,99,1980000000,world,base_link,0.5377249325936795,0.4288416805033757,-5.7219399357544276e-11
2007177685,100,2000000000,world,base_link,0.5504392251733776,0.43693732084463743,-5.7501201716769756e-11
2046363968,101,2020000000,world,base_link,0.5632748968714623,0.4448447490008922,-5.7774798833953867e-11
2097785194,102,2040000000,world,base_link,0.576229302746011,0.45256228086388184,-5.8040100503475855e-11
2097799431,103,2060000000,world,base_link,0.5892997744431447,0.4600882694703641,-5.829720040040343e-11
2097813217,104,2080000000,world,base_link,0.6024836207181963,0.46742110532861325,-5.85495991967111e-11
2147696163,105,2100000000,world,base_link,0.6157781279614483,0.4745592167377133,-5.879510073247829e-11
2147732292,106,2120000000,world,base_link,0.6291792494161861,0.4815022962249387,-7.26654899446677e-10
2162615338,107,2140000000,world,base_link,0.6426776680032553,0.4883072480264934,2.3277796686003993e-06
2163093906,108,2160000000,world,base_link,0.6562838235026227,0.49490646286191176,3.3144927982786676e-09
2207587180,109,2180000000,world,base_link,0.6698963042208597,0.5014735380524593,-1.542478985996909e-07
2207610277,110,2200000000,world,base_link,0.6835826522885995,0.5078474063703329,8.993896599696072e-09
2257665817,111,2220000000,world,base_link,0.6973293238278551,0.5141283535199745,-4.142993852800786e-06
2257719558,112,2240000000,world,base_link,0.7110706590944673,0.5204039476254199,-6.895339854651183e-11
2307665611,113,2260000000,world,base_link,0.7248169887057188,0.5266816208859728,-6.894240039967414e-11
2307690608,114,2280000000,world,base_link,0.7385632315532291,0.5329589556895717,-6.894320184192004e-11
2357705315,115,2300000000,world,base_link,0.752309517144301,0.5392362013566672,-6.894320184192004e-11
2357731102,116,2320000000,world,base_link,0.7660558414650573,0.5455133666415346,-6.89432989864347e-11
2357780935,117,2340000000,world,base_link,0.7798022042220047,0.5517904521524404,-6.89432989864347e-11
2407572904,118,2360000000,world,base_link,0.7935486053945517,0.5580674579309548,-6.89433996003963e-11
2407599465,119,2380000000,world,base_link,0.8072950449814194,0.5643443839786384,-6.89433996003963e-11
2407612204,120,2400000000,world,base_link,0.8210415229826644,0.5706212302942317,-6.89433996003963e-11
2467590839,121,2420000000,world,base_link,0.8347880393984433,0.5768979968762791,-6.894350021435791e-11
2467613389,122,2440000000,world,base_link,0.8485345942289229,0.5831746837233052,-6.894350021435791e-11
2467637961,123,2460000000,world,base_link,0.8622811874742808,0.5894512908338383,-6.894360082831952e-11
2517662463,124,2480000000,world,base_link,0.87602781913467,0.5957278182064041,-6.894360082831952e-11
2517689317,125,2500000000,world,base_link,0.8897744892102608,0.6020042658395308,-6.894370144228112e-11
2533704674,126,2520000000,world,base_link,0.9036224371574733,0.6080687169637997,-6.897240070746768e-11
2563187690,127,2540000000,world,base_link,0.9174491864902947,0.6141745625182322,-1.2953134100046615e-08
2617594558,128,2560000000,world,base_link,0.9313418239917155,0.6201637195289109,-5.884656997801052e-10
2617621018,129,2580000000,world,base_link,0.9453148572046679,0.6260932503607703,-2.575832998008565e-07
2617632305,130,2600000000,world,base_link,0.9593823114264133,0.6318329010568409,-6.873666927999927e-06
2677683615,131,2620000000,world,base_link,0.9735116566624562,0.6373087222932696,-5.3466274862017105e-06
2677723246,132,2640000000,world,base_link,0.9877143676389082,0.6425722195985752,-8.24872056490178e-06
2677749750,133,2660000000,world,base_link,1.0019812953068303,0.6476315590533916,-7.098002012539961e-10
2727548627,134,2680000000,world,base_link,1.0163393489190504,0.6525253634188317,-6.532590378600239e-06
2727562639,135,2700000000,world,base_link,1.0307107955981962,0.6572606743821234,7.178191311098953e-06
2727572573,136,2720000000,world,base_link,1.0451538153679962,0.6618260987012778,6.477882754700459e-06
2777731636,137,2740000000,world,base_link,1.0596801936434623,0.666248953799955,-4.076926546098952e-06
2777765992,138,2760000000,world,base_link,1.074291851231017,0.6704122320223735,-7.2795489641994116e-06
2801429733,139,2780000000,world,base_link,1.0888882207637742,0.6745523139128649,-4.687041691899679e-06
2801456976,140,2800000000,world,base_link,1.1035543472485756,0.6784424649951326,-5.742113257101167e-06
2857570062,141,2820000000,world,base_link,1.1182458127524058,0.6822817006170512,-1.1431584392013194e-06
2857590030,142,2840000000,world,base_link,1.1329293090406516,0.6861093128164883,-6.016669644400008e-06
2917676166,143,2860000000,world,base_link,1.1476255858792648,0.6899330953979987,-2.831921309953689e-08
2917713989,144,2880000000,world,base_link,1.162309793514705,0.6937564732795805,1.345126648989725e-07
2917767230,145,2900000000,world,base_link,1.1770088009874478,0.6975919127450183,6.404184340128016e-08
2977543736,146,2920000000,world,base_link,1.191692658583797,0.7014126360098638,2.9311173700002913e-08
2977581093,147,2940000000,world,base_link,1.2063897832083654,0.7052467882020732,-1.6702533599255442e-08
2977598957,148,2960000000,world,base_link,1.221073930494601,0.7090671164189573,3.014393490027856e-08
2977606274,149,2980000000,world,base_link,1.2357840317804971,0.712902003998451,-8.062573022400016e-06
3037663027,150,3000000000,world,base_link,1.2504628018380401,0.7167279015294579,-5.9038434142011376e-06
3037698020,151,3020000000,world,base_link,1.26515536080246,0.7205538423349713,-2.096099344900404e-06
3062676377,152,3040000000,world,base_link,1.2798436740115342,0.7243777206808453,-4.080835740098709e-06
3062718012,153,3060000000,world,base_link,1.2945369878764268,0.7282098980518512,-3.6823687152992557e-06
3107714361,154,3080000000,world,base_link,1.3092252893039529,0.7320309879682636,-4.041757954899999e-06
3107761611,155,3100000000,world,base_link,1.3239217674681498,0.7358559987907434,6.234084609993418e-08
3167660049,156,3120000000,world,base_link,1.3386096695073135,0.7396781718454477,3.013717329858334e-08
3167721545,157,3140000000,world,base_link,1.3533030500467547,0.7435098834395273,1.2936999160134688e-07
3167739778,158,3160000000,world,base_link,1.3679923864125776,0.7473298246164992,3.006100749922136e-08
3217593467,159,3180000000,world,base_link,1.3826841951810174,0.7511615562539857,1.2762303399846409e-07
3217619069,160,3200000000,world,base_link,1.3973744160884465,0.7549812955650426,3.0129408898349475e-08
3219178998,161,3220000000,world,base_link,1.412149384994212,0.7586129343028718,-1.4804500356006833e-06
3253253672,162,3240000000,world,base_link,1.4269016508438668,0.7622433652853919,-1.713802988412283e-10
3307600532,163,3260000000,world,base_link,1.4416987871821654,0.7656644071568772,-1.7274049898818866e-10
3307622008,164,3280000000,world,base_link,1.4565441895143962,0.7690239557609697,2.997241430047204e-08
3367629907,165,3300000000,world,base_link,1.4714401420029652,0.7720892039542608,3.5117035009080144e-09
3367663350,166,3320000000,world,base_link,1.486377080159933,0.7749544238579693,-5.089110001466057e-10
3367696208,167,3340000000,world,base_link,1.5013582878467737,0.7776118297391941,-4.687219015697686e-10
3367734992,168,3360000000,world,base_link,1.5163356554660403,0.7802843924493859,4.5228428988131064e-09
3417615458,169,3380000000,world,base_link,1.5313651861096247,0.782691354376368,3.009149259977639e-08
3417687243,170,3400000000,world,base_link,1.5464093315885599,0.7850471126323582,3.014302740050878e-08
3446530949,171,3420000000,world,base_link,1.5614527796613515,0.7873989193324071,3.0624694998676594e-08
3446558462,172,3440000000,world,base_link,1.5764988759041252,0.7897509955518691,3.003929609918243e-08
3497714806,173,3460000000,world,base_link,1.5915431962373425,0.7921041278752039,3.0146312699624866e-08
3497740450,174,3480000000,world,base_link,1.6065878849211401,0.794454876160323,6.207887020062697e-08
3547620801,175,3500000000,world,base_link,1.6216335294131206,0.7968078399992145,1.7617719910018037e-07
3547635935,176,3520000000,world,base_link,1.6366776390664874,0.7991552236675501,3.009443340015738e-08
3548294073,177,3540000000,world,base_link,1.651721959146471,0.8015050253314717,2.9147782298899472e-08
3607721542,178,3560000000,world,base_link,1.6667683152628108,0.8038547427538196,2.9208792898249847e-08
3607784670,179,3580000000,world,base_link,1.6818124786652895,0.8062038612840565,3.009241409876462e-08
3607828220,180,3600000000,world,base_link,1.6968573349390752,0.8085518724042595,3.015219809943126e-08
3667609485,181,3620000000,world,base_link,1.7119024263691216,0.8109005544222612,6.208126819909343e-08
3667636900,182,3640000000,world,base_link,1.7269484720291075,0.8132514277462342,1.7621100530107459e-07
3669558229,183,3660000000,world,base_link,1.741992984848089,0.8155967152901802,3.0094463299851215e-08
3676564381,184,3680000000,world,base_link,1.7570377076720831,0.8179444227798651,2.914772819981315e-08
3717727475,185,3700000000,world,base_link,1.772084465752247,0.8202920457155995,2.920840819903292e-08
3767723212,186,3720000000,world,base_link,1.7871290311369101,0.822639067721517,3.00924406990144e-08
3767770403,187,3740000000,world,base_link,1.8021742905587068,0.82498498485712,3.015220549976161e-08
3817574993,188,3760000000,world,base_link,1.8172197840747977,0.827331573289892,6.2081250699203e-08
3817606113,189,3780000000,world,base_link,1.8322662298603767,0.8296803483554109,1.771597030984784e-07
3817652645,190,3800000000,world,base_link,1.8473111469681776,0.8320235437516503,3.009449249871676e-08
3817664400,191,3820000000,world,base_link,1.8623562719323523,0.8343691580004711,2.9147673798884943e-08
3867792694,192,3840000000,world,base_link,1.8774034315278065,0.8367146872107387,2.9208023100829594e-08
3881506430,193,3860000000,world,base_link,1.89244839846031,0.8390596134566328,3.009246739987814e-08
3937972358,194,3880000000,world,base_link,1.907494060593855,0.8414034373698946,3.015221290009196e-08
3938028435,195,3900000000,world,base_link,1.9225399557609677,0.8437479329781379,6.208123299808466e-08
3938158779,196,3920000000,world,base_link,1.9375868012375719,0.8460946105481915,1.7810794220030068e-07
3987645757,197,3940000000,world,base_link,1.9526321221976701,0.8484357145566026,3.009452179819627e-08
3987687047,198,3960000000,world,base_link,1.9676776488671806,0.8507792363249225,2.914761959918466e-08
4002168661,199,3980000000,world,base_link,1.9827252095433785,0.8531226725703664,2.920763789854286e-08
4002201173,200,4000000000,world,base_link,1.9977705775884864,0.8554655038179453,3.009249400012792e-08
4057942879,201,4020000000,world,base_link,2.012816641999727,0.8578072352721522,3.015222009919438e-08
4057993394,202,4040000000,world,base_link,2.027862938387969,0.8601496388253729,6.208121530043575e-08
4107752112,203,4060000000,world,base_link,2.042910183121805,0.8624942196631089,1.7905572129855996e-07
4107783542,204,4080000000,world,base_link,2.057955907506379,0.8648332330601196,3.0094551000531267e-08
4107861101,205,4100000000,world,base_link,2.073001835458207,0.8671746631318547,2.9147565399484376e-08
4167551741,206,4120000000,world,base_link,2.0880497967919744,0.8695160071961103,2.920725299809801e-08
4167578147,207,4140000000,world,base_link,2.1030955655188883,0.8718567442158403,3.0092520700991665e-08
4171186524,208,4160000000,world,base_link,2.1181420317880644,0.8741963840040929,3.015222749952473e-08
4176259926,209,4180000000,world,base_link,2.1331887289743285,0.876536696287455,6.20811975993174e-08
4227595834,210,4200000000,world,base_link,2.148236372531901,0.8788791811584966,1.8000309399968106e-07
4287863395,211,4220000000,world,base_link,2.163282499913688,0.8812161047237073,3.009458009878285e-08
4287928713,212,4240000000,world,base_link,2.178328828718456,0.8835554438721269,2.9147511300398055e-08
4287943569,213,4260000000,world,base_link,2.1933771902769372,0.8858946965210821,2.9206868000508646e-08
4287980983,214,4280000000,world,base_link,2.2084233592511673,0.8882333400780409,3.0092547200627484e-08
4347623710,215,4300000000,world,base_link,2.223470226942993,0.8905708889630786,3.0152234698627156e-08
4347650453,216,4320000000,world,base_link,2.2385173244929994,0.8929091107391098,6.208117970044058e-08
4347998178,217,4340000000,world,base_link,2.253565366440405,0.8952495004083545,1.8095000400147887e-07
4362769984,218,4360000000,world,base_link,2.268611896383515,0.8975843349035086,3.009460930111785e-08
4417664957,219,4380000000,world,base_link,2.283658625607025,0.8999215838908539,2.9147457201311733e-08
4417703987,220,4400000000,world,base_link,2.298707386956327,0.902258745887007,2.9206482898835873e-08
4467606758,221,4420000000,world,base_link,2.3137539557433264,0.9045952967447661,3.00925737002633e-08
4467629051,222,4440000000,world,base_link,2.328801224422932,0.9069307554887365,3.015224190119903e-08
4467661009,223,4460000000,world,base_link,2.343848721902951,0.9092668875193501,6.208116149972187e-08
4517659940,224,4480000000,world,base_link,2.3588971618068477,0.9116051827512051,1.8189641510027443e-07
4517688223,225,4500000000,world,base_link,2.373944093875785,0.9139379289373597,3.009463839936943e-08
4539966496,226,4520000000,world,base_link,2.3889912230843677,0.9162730885252,2.9147403299983887e-08
4540005962,227,4540000000,world,base_link,2.4040403837911484,0.9186081606304288,2.9206097800632547e-08
4598004201,228,4560000000,world,base_link,2.419087351956822,0.9209426195520001,3.0092600300513084e-08
4598046582,229,4580000000,world,base_link,2.4341350211898245,0.9232759889164948,3.015224899968749e-08
4647562397,230,4600000000,world,base_link,2.449182918166553,0.9256100319630907,6.20811431983892e-08
4647620049,231,4620000000,world,base_link,2.4642317555939677,0.9279462335214532,1.8284235089871537e-07
4647634144,232,4640000000,world,base_link,2.4792790893536782,0.9302768921592826,3.009466759823498e-08
4707780541,233,4660000000,world,base_link,2.4943266181139983,0.9326099631088365,2.9147349499270003e-08
4707808234,234,4680000000,world,base_link,2.509376177745235,0.9349429460846492,2.9205712698959774e-08
4707827624,235,4700000000,world,base_link,2.524423544855864,0.93727531383262,3.00926268001489e-08
4757720748,236,4720000000,world,base_link,2.539471614208285,0.9396065945788372,3.0152256098175956e-08
4757743011,237,4740000000,world,base_link,2.554519910248789,0.941938549402412,6.208112479991201e-08
4762270492,238,4760000000,world,base_link,2.569569144767101,0.9442726580506937,1.837878204000165e-07
4776154425,239,4780000000,world,base_link,2.584616879783006,0.9466012299004376,3.0094696699956014e-08
4817618741,240,4800000000,world,base_link,2.599664807662169,0.9489322129724522,2.914729579917008e-08
4877754403,241,4820000000,world,base_link,2.614714765785287,0.9512631075798756,2.9205327399528525e-08
4877784998,242,4840000000,world,base_link,2.6297625314076107,0.9535933849163447,3.009265329978472e-08
4937906035,243,4860000000,world,base_link,2.6448110004458663,0.955922577805012,3.0152263200133866e-08
4937954387,244,4880000000,world,base_link,2.6598596951176567,0.9582524451660923,6.208110609959294e-08
4937972862,245,4900000000,world,base_link,2.6749093262946957,0.9605844616672261,1.8473282389908086e-07
4938012357,246,4920000000,world,base_link,2.6899574621326288,0.9629109474886519,3.00947257982076e-08
4987717595,247,4940000000,world,base_link,2.705005788698166,0.9652398434434089,2.914724209907016e-08
4987770565,248,4960000000,world,base_link,2.720056144880985,0.9675686504430061,2.9204942100097275e-08
4987840205,249,4980000000,world,base_link,2.735104308582155,0.9698968381296025,3.009267969880658e-08
5016600935,250,5000000000,world,base_link,2.750153176873134,0.9722239439209535,3.0152270201477815e-08
5067710515,251,5020000000,world,base_link,2.765202269744165,0.9745517245795225,6.208108739927387e-08
5067745101,252,5040000000,world,base_link,2.7802522971483192,0.9768816496959705,1.8567733659977104e-07
5067815240,253,5060000000,world,base_link,2.795300833374519,0.9792060502482238,3.009475489992863e-08
5117621660,254,5080000000,world,base_link,2.810349558194499,0.9815328598453501,2.9147188298356275e-08
5117646528,255,5100000000,world,base_link,2.8254003120054563,0.9838595799969791,2.9204556800666026e-08
5128382241,256,5120000000,world,base_link,2.840448873353157,0.9861856787947199,3.0092706101297884e-08
5137638237,257,5140000000,world,base_link,2.855498140464217,0.9885106982483061,3.015227719935232e-08
5197658063,258,5160000000,world,base_link,2.8705476311029763,0.9908363929637103,6.208106850119632e-08
5257563870,259,5180000000,world,base_link,2.885598054303067,0.9931642274573775,1.8662135629898824e-07
5257576143,260,5200000000,world,base_link,2.9006469904841943,0.9954865434990641,3.009478399818022e-08
5257580261,261,5220000000,world,base_link,2.91569611312703,0.9978112674977364,2.9147134698870314e-08
5257584549,262,5240000000,world,base_link,2.930747264134851,1.0001359015608955,2.9204171300006854e-08
5307569501,263,5260000000,world,base_link,2.9457962226970906,1.0024599122303632,3.00927326009337e-08
5307595897,264,5280000000,world,base_link,2.9608458881959585,1.0047828461053978,3.0152283999468343e-08
5307609653,265,5300000000,world,base_link,2.9758957761712246,1.007106455636647,6.20810493984214e-08
5346814486,266,5320000000,world,base_link,2.9909465947363785,1.0094322002689493,1.8756491250090934e-07
5347271178,267,5340000000,world,base_link,3.0059959304395676,1.0117524325583274,3.009481299928729e-08
5397759456,268,5360000000,world,base_link,3.021045450474112,1.0140750717173201,2.914708099877039e-08
5397794628,269,5380000000,world,base_link,3.036096997991148,1.016397618528126,2.9203738500377385e-08
5447637763,270,5400000000,world,base_link,3.051146353649248,1.0187195413746757,3.009275899995556e-08
5447665225,271,5420000000,world,base_link,3.066196417399098,1.0210403797163332,3.015229090019833e-08
5447688746,272,5440000000,world,base_link,3.081246702260035,1.0233618858555307,6.208102579924324e-08
5507634129,273,5460000000,world,base_link,3.0962979162391484,1.0256855405641723,1.885481861994831e-07
5507668324,274,5480000000,world,base_link,3.1113476520550307,1.0280036611876149,3.009484200039436e-08
5507713741,275,5500000000,world,base_link,3.1263975701051763,1.0303241780399555,2.914702739928443e-08
5557599337,276,5520000000,world,base_link,3.141449509819047,1.0326446039667276,2.9202507398351507e-08
5557629801,277,5540000000,world,base_link,3.1564992681234756,1.034964428421664,3.009278560020534e-08
5562321736,278,5560000000,world,base_link,3.1715497314514316,1.0372831348900489,3.015229789807283e-08
5599574684,279,5580000000,world,base_link,3.186600413457846,1.0396025116300587,6.208098739940437e-08
5647733446,280,5600000000,world,base_link,3.201652024126833,1.0419240700480463,1.895724258994813e-07
5647766088,281,5620000000,world,base_link,3.2167021596718186,1.0442400695677376,3.009487119925991e-08
5647852660,282,5640000000,world,base_link,3.2317524740123673,1.0465584729388961,2.914697330019811e-08
5697774853,283,5660000000,world,base_link,3.2468048089015973,1.0488767962312018,2.9201864298195046e-08
5697830600,284,5680000000,world,base_link,3.2618549649098725,1.0511945218291796,3.0092811898613236e-08
5713259181,285,5700000000,world,base_link,3.276905822829736,1.0535111330937728,3.015230489941678e-08
5747563274,286,5720000000,world,base_link,3.2919568987177286,1.055828422778439,6.208100889956714e-08
5787616305,287,5740000000,world,base_link,3.3070089055468266,1.0581478826854944,1.9026443569963858e-07
5787649659,288,5760000000,world,base_link,3.322059435429207,1.0604617963639544,3.009490099833978e-08
5787674817,289,5780000000,world,base_link,3.337110142965443,1.0627781137912544,2.9146920398070986e-08
