%time,seq,stamp,frame_id,child_frame_id,x,y,z
18124456989,906,18120000000,world,base_link,6.73099978971177,-4.795782695892138,9.723446584009032e-07
18174167882,907,18140000000,world,base_link,6.72080970499459,-4.806872750980743,-6.190419704621419e-11
18199519415,908,18160000000,world,base_link,6.71046286801446,-4.81780478797457,-5.196209781899164e-11
18244131484,909,18180000000,world,base_link,6.699954744174011,-4.8285815092437145,-5.244349746136301e-11
18244155770,910,18200000000,world,base_link,6.6892875295542105,-4.83920068318414,-5.7322598057130136e-11
18244172003,911,18220000000,world,base_link,6.678463443169818,-4.8496600966964385,-5.342720016399127e-11
18244180509,912,18240000000,world,base_link,6.667484734002109,-4.859957567033385,-5.37921998611246e-11
18304338181,913,18260000000,world,base_link,6.656353681390371,-4.870090943011223,-5.818649728706049e-11
18306138820,914,18280000000,world,base_link,6.645072594638176,-4.880058105503549,-6.457519935443301e-11
18364179862,915,18300000000,world,base_link,6.633643812551288,-4.889856967814049,-6.491289797350142e-11
18364211671,916,18320000000,world,base_link,6.622069702993318,-4.899485476137746,-6.523959844573213e-11
18364217995,917,18340000000,world,base_link,6.6103526624329305,-4.908941609932414,-6.555499892924033e-11
18364222512,918,18360000000,world,base_link,6.59849511546134,-4.918223382339544,-6.585909942402601e-11
18424461205,919,18380000000,world,base_link,6.586499514329731,-4.927328840566888,-6.615189993008919e-11
18424672837,920,18400000000,world,base_link,6.57436833846938,-4.9362560662769805,-6.643319921950663e-11
18427001707,921,18420000000,world,base_link,6.56210409400817,-4.945003175966184,-6.670309790623996e-11
18447208135,922,18440000000,world,base_link,6.549709313282282,-4.953568321337692,-6.696149884577451e-11
18494284140,923,18460000000,world,base_link,6.537186554342476,-4.961949689667436,-6.720829795470173e-11
18554117922,924,18480000000,world,base_link,6.5245384004551426,-4.970145504163018,-6.744359931643018e-11
18554151925,925,18500000000,world,base_link,6.511767459598374,-4.97815402431573,-6.766709761962808e-11
18554156804,926,18520000000,world,base_link,6.49887636395302,-4.985973546245524,-6.78789975616656e-11
18554166072,927,18540000000,world,base_link,6.485867769388996,-4.9936024030388575,-6.807919852858113e-11
18604268095,928,18560000000,world,base_link,6.472744354946762,-5.001038965079358,-6.826749929245146e-11
18604303852,929,18580000000,world,base_link,6.459508822314152,-5.008281640371227,-6.844409761175285e-11
18605708196,930,18600000000,world,base_link,6.446163895298714,-5.015328874855362,-6.8608799197456e-11
18621434443,931,18620000000,world,base_link,6.432718204076522,-5.022225144059149,-2.2432784821981022e-06
18664175257,932,18640000000,world,base_link,6.419158056061434,-5.028889485661748,-6.890209930388025e-11
18724139682,933,18660000000,world,base_link,6.405506024723309,-5.035350771662567,-6.902469915082143e-11
18724187350,934,18680000000,world,base_link,6.391759971387938,-5.041632889626622,-6.915259684325825e-11
18724205117,935,18700000000,world,base_link,6.377917634784247,-5.047711615151197,-6.925629861265215e-11
18784211834,936,18720000000,world,base_link,6.363984037110381,-5.053590005628719,-6.934859977936192e-11
18784248760,937,18740000000,world,base_link,6.349961991003887,-5.059266943543811,-6.942939972942597e-11
18784295173,938,18760000000,world,base_link,6.335854016007659,-5.064739669214427,-6.955929929275406e-11
18784313572,939,18780000000,world,base_link,6.3216630172506605,-5.070005863188172,-6.961809947969577e-11
18844272342,940,18800000000,world,base_link,6.307391782311829,-5.075066273889446,-6.966519722206854e-11
18852268691,941,18820000000,world,base_link,6.293042938187163,-5.079919324214182,-6.970049884480467e-11
18894219875,942,18840000000,world,base_link,6.278622047942662,-5.084571068682773,-9.250610015984484e-07
18894257074,943,18860000000,world,base_link,6.264131206343119,-5.089103266897744,-8.240076469098051e-06
18894286238,944,18880000000,world,base_link,6.249588213351114,-5.093394762333858,-5.259147978220469e-10
18954522496,945,18900000000,world,base_link,6.2349745398538055,-5.097487942876459,-7.324672986197545e-10
18954613881,946,18920000000,world,base_link,6.220301238123422,-5.101380816798873,-6.978749973740594e-10
18954621976,947,18940000000,world,base_link,6.205570171280794,-5.1050705442928095,-6.602816002287959e-10
19014217143,948,18960000000,world,base_link,6.190783867941182,-5.108555881419228,-6.227813993675557e-10
19014248186,949,18980000000,world,base_link,6.175944908588622,-5.111835720171462,-5.842279993117927e-10
19014279055,950,19000000000,world,base_link,6.161055890761563,-5.114908997682754,-5.455036977686234e-10
19074416227,951,19020000000,world,base_link,6.146119436531286,-5.117774691563655,-5.067509988021524e-10
19074609947,952,19040000000,world,base_link,6.1311381915573016,-5.120431895350114,-4.687959985483214e-10
19087098647,953,19060000000,world,base_link,6.116114827225811,-5.122879742910976,-4.333154980662446e-10
19087137981,954,19080000000,world,base_link,6.101051442788499,-5.125141910782667,-3.248398980360001e-10
19134110157,955,19100000000,world,base_link,6.08594879401398,-5.12729486810148,-3.2948376436983673e-06
19134135960,956,19120000000,world,base_link,6.070806660166159,-5.129150142618078,-3.2700375465974374e-06
19184165274,957,19140000000,world,base_link,6.055643761242038,-5.130858607281505,3.874880000198644e-09
19189746170,958,19160000000,world,base_link,6.0404445957653365,-5.132528162145914,-8.142157228399616e-06
19234044624,959,19180000000,world,base_link,6.025260263347516,-5.133993577676228,-6.119964404398964e-06
19234067047,960,19200000000,world,base_link,6.01004354124909,-5.135228733239239,-3.79737814889744e-06
19234079661,961,19220000000,world,base_link,5.994813035105956,-5.136455141056615,-7.521976216298687e-06
19284093038,962,19240000000,world,base_link,5.979599054643035,-5.137671715246331,-6.1230356026981125e-06
19285450969,963,19260000000,world,base_link,5.964374270815142,-5.1388880584776935,-2.4679613393994992e-06
19334367474,964,19280000000,world,base_link,5.949158726662819,-5.14010556860515,-3.859416776798991e-06
19334460700,965,19300000000,world,base_link,5.933931770958974,-5.141326080741719,-6.482083085398299e-06
19334481933,966,19320000000,world,base_link,5.9187191417031535,-5.142538153786293,-7.294566020978055e-07
19384240117,967,19340000000,world,base_link,5.903495552735439,-5.143762764675497,-3.819019892600112e-06
19389866229,968,19360000000,world,base_link,5.888276844487461,-5.144976872312262,-4.257185181998774e-06
19434239114,969,19380000000,world,base_link,5.873050969937971,-5.146202876499294,-6.135570021000014e-06
19434272726,970,19400000000,world,base_link,5.857830612248563,-5.14742014386398,-2.8534526808968175e-06
19434292316,971,19420000000,world,base_link,5.842610501661756,-5.148634953744454,-3.888187486499051e-06
19484118533,972,19440000000,world,base_link,5.827387429660547,-5.1498585947100874,-6.144976870597896e-06
19485972567,973,19460000000,world,base_link,5.812170699228531,-5.151067665690043,-2.016499909697489e-06
19534074104,974,19480000000,world,base_link,5.796946686071038,-5.152288734570698,-3.8067244552998647e-06
19534117034,975,19500000000,world,base_link,5.78172328281584,-5.1535108019219935,-7.0526002337971405e-06
19584157633,976,19520000000,world,base_link,5.766502119759352,-5.154726900419532,-6.082802171198526e-06
19584183568,977,19540000000,world,base_link,5.75128325815135,-5.15594228716468,-3.7967048766990308e-06
19584256534,978,19560000000,world,base_link,5.736052325425803,-5.157164856145211,-7.5176923991990274e-06
19584265101,979,19580000000,world,base_link,5.720838026606561,-5.158378793780413,-6.122958210098839e-06
19634136366,980,19600000000,world,base_link,5.705612937026483,-5.159592581423699,-2.4693048085999703e-06
19652452696,981,19620000000,world,base_link,5.690397092044812,-5.160807540297013,-3.859286212899021e-06
19704032123,982,19640000000,world,base_link,5.675169834345539,-5.162025501142778,-6.4813569562970075e-06
19704053329,983,19660000000,world,base_link,5.65995690160182,-5.163235024562004,-7.293009159983765e-07
19704063733,984,19680000000,world,base_link,5.644733008051382,-5.1644570853485305,-3.818988244398691e-06
19764175005,985,19700000000,world,base_link,5.629513997437613,-5.165668644390149,-4.256024993300189e-06
19764221651,986,19720000000,world,base_link,5.614287819107773,-5.166892096659237,-6.135533063798826e-06
19764238157,987,19740000000,world,base_link,5.5990671582690545,-5.1681068126266405,-2.8548923501001133e-06
19764301929,988,19760000000,world,base_link,5.5838467452113605,-5.169319072680772,-3.888015441797649e-06
19814153035,989,19780000000,world,base_link,5.568623369116434,-5.170540162507228,-6.144920948598226e-06
19814177354,990,19800000000,world,base_link,5.5534063331089705,-5.171746689395479,-2.0191760751984977e-06
19829603603,991,19820000000,world,base_link,5.538182020049366,-5.172965201202556,-3.8066597902973454e-06
19856444938,992,19840000000,world,base_link,5.522958316965543,-5.174184717424426,-7.0511881522968e-06
19904133654,993,19860000000,world,base_link,5.5077368476750195,-5.1753982656147794,-6.082831386700072e-06
19904168924,994,19880000000,world,base_link,5.492517682526394,-5.176611100727424,-3.796651426298675e-06
19954242225,995,19900000000,world,base_link,5.477286449703307,-5.177831115773193,-7.5150654451974774e-06
19954279837,996,19920000000,world,base_link,5.462071845189833,-5.179042505432589,-6.12288716029738e-06
19954294326,997,19940000000,world,base_link,5.44684645090345,-5.180253742661745,-2.4706567108984112e-06
20004126035,998,19960000000,world,base_link,5.431630305435402,-5.181466149581904,-3.859155661499469e-06
20005614280,999,19980000000,world,base_link,5.41640274602608,-5.1826815580375865,-6.480630735297005e-06
20054091032,1000,20000000000,world,base_link,5.40118951007614,-5.183888530703082,-7.291451398980242e-07
20054109898,1001,20020000000,world,base_link,5.385965312224375,-5.18510804025561,-3.818956559396847e-06
20054121711,1002,20040000000,world,base_link,5.370745999525592,-5.186317049571389,-4.2548645227992454e-06
20104266804,1003,20060000000,world,base_link,5.355519517697449,-5.1875379487913795,-6.135496047398464e-06
20104293725,1004,20080000000,world,base_link,5.3402985539917225,-5.188750112230126,-2.856332367798947e-06
20106735121,1005,20100000000,world,base_link,5.3250778387442494,-5.189959821327075,-3.887843361798093e-06
20137671386,1006,20120000000,world,base_link,5.309854158837233,-5.1911783588830716,-6.144864976000142e-06
20194190340,1007,20140000000,world,base_link,5.294636817534503,-5.192382340549834,-2.021852629097154e-06
20254183444,1008,20160000000,world,base_link,5.279412204856101,-5.19359829415118,-3.8065951023999456e-06
20254226264,1009,20180000000,world,base_link,5.264188202225782,-5.194815258113014,-7.049775604599934e-06
20254231346,1010,20200000000,world,base_link,5.2489664269822995,-5.196026254864929,-6.082860550399305e-06
20254280428,1011,20220000000,world,base_link,5.2337469585750185,-5.197236537213621,-3.796597948899083e-06
20254287631,1012,20240000000,world,base_link,5.218515425936783,-5.198453997193309,-7.512438119899184e-06
20314232487,1013,20260000000,world,base_link,5.203300516010323,-5.199662837746331,-6.122816064199621e-06
20314272499,1014,20280000000,world,base_link,5.188074817298979,-5.200871523430391,-2.472009106198325e-06
20316083832,1015,20300000000,world,base_link,5.172858371627193,-5.202081377266265,-3.859025079998996e-06
20358374360,1016,20320000000,world,base_link,5.157630510790042,-5.203294232200642,-6.479904377097723e-06
20404125855,1017,20340000000,world,base_link,5.142416971915747,-5.204498652981842,-7.289892733977621e-07
20404148319,1018,20360000000,world,base_link,5.127192470044612,-5.20571561016921,-3.818924837598048e-06
20404226437,1019,20380000000,world,base_link,5.111972855542074,-5.206922068628455,-4.2537037715992265e-06
20454142065,1020,20400000000,world,base_link,5.0967460704982805,-5.208140413669028,-6.135458972197916e-06
20454179692,1021,20420000000,world,base_link,5.081524804208517,-5.209350023448747,-2.8577725971999646e-06
20454244316,1022,20440000000,world,base_link,5.066303787052853,-5.210557180458074,-3.887671245997315e-06
20514177928,1023,20460000000,world,base_link,5.051079803616091,-5.211773164614267,-6.1448089536987605e-06
20514226797,1024,20480000000,world,base_link,5.035862157298901,-5.212974599929879,-2.02452957049834e-06
