stamp,x,y,x_gt,y_gt
0,0.0,0.0,0.0,0.0
50000000,4.556321453463852e-08,2.732347847977934e-08,1.3589129821411916e-13,2.0183854587685346e-13
100000000,4.367951289552252e-08,2.7340703478984096e-08,2.6290081223123707e-13,4.005684672847565e-13
150000000,4.950084653287945e-08,2.615489247403957e-08,1.509903313490213e-14,-4.9960036108132044e-14
200000000,4.811021003803262e-08,2.6530971641847145e-08,-8.881784197001252e-15,-1.5987211554602254e-14
250000000,4.861273206202554e-08,2.716472780051049e-08,-3.552713678800501e-15,-1.6209256159527285e-14
300000000,4.8391575191431e-08,2.724819436750181e-08,-1.1901590823981678e-13,2.948752353404416e-13
350000000,4.817041876492567e-08,2.7331661045515432e-08,-2.7533531010703882e-14,1.192379528447418e-13
400000000,4.7871702602009236e-08,2.7332242691358033e-08,6.394884621840902e-14,-5.595524044110789e-14
450000000,4.75729864390928e-08,2.7332824448222937e-08,-1.5987211554602254e-14,-1.3322676295501878e-14
500000000,4.727426983208716e-08,2.7333406094065538e-08,2.4513724383723456e-13,3.8768988019910466e-13
550000000,4.696066513432129e-08,2.7325442131242994e-08,1.199040866595169e-13,1.6275869541004795e-13
600000000,4.662928621002038e-08,2.699463552691128e-08,-7.105427357601002e-15,-6.52811138479592e-14
650000000,4.88819638100324e-08,2.7123751578095323e-08,-2.5757174171303632e-14,-2.9531932455029164e-14
700000000,4.999648473003049e-08,2.5912910817105228e-08,-1.9539925233402755e-14,-3.019806626980426e-14
750000000,4.743624115732814e-08,2.7768901067481977e-08,-1.412203687323199e-13,2.7977620220553945e-13
800000000,4.715696899637578e-08,2.7241473854466847e-08,4.440892098500626e-14,-6.616929226765933e-14
850000000,4.7878337738893606e-08,2.7596937735019367e-08,6.217248937900877e-15,-4.8183679268731794e-14
900000000,4.840079270707065e-08,2.7871536412149567e-08,-3.552713678800501e-14,-2.7533531010703882e-14
950000000,4.853134649707158e-08,2.7829136994839132e-08,2.255973186038318e-13,3.743672039036028e-13
1000000000,4.866190028707251e-08,2.7786737577528697e-08,-2.6645352591003757e-14,-7.37188088351104e-14
1050000000,4.8792454077073444e-08,2.7744338160218263e-08,-3.552713678800501e-14,-6.017408793468348e-14
1100000000,4.585769675102824e-08,2.635695306452135e-08,-4.440892098500626e-14,-4.39648317751562e-14
1150000000,5.0033401421956114e-08,2.5528058555934763e-08,-3.907985046680551e-14,-4.263256414560601e-14
1200000000,4.837769829180161e-08,2.7230795285326792e-08,-1.6342482922482304e-13,2.6689761511988763e-13
1250000000,4.67583607388633e-08,2.845215263391765e-08,2.7533531010703882e-14,-8.08242361927114e-14
1300000000,4.724108704223795e-08,2.741148108498237e-08,-5.3290705182007514e-14,-4.1300296516055823e-14
1350000000,4.770884620697302e-08,2.7516497747015478e-08,-5.240252676230739e-14,-4.085620730620576e-14
1400000000,4.817660537170809e-08,2.762151452007089e-08,2.042810365310288e-13,3.597122599785507e-13
1450000000,4.864436498053237e-08,2.7726531182103997e-08,-3.9968028886505635e-14,-9.059419880941277e-14
1500000000,4.5988452157530446e-08,2.6491915883219974e-08,-5.861977570020827e-14,-5.773159728050814e-14
1550000000,5.005903780386234e-08,2.5937755721017197e-08,-6.394884621840902e-14,-5.88418203051333e-14
1600000000,4.9971969229289925e-08,2.578667812613844e-08,-1.7763568394002505e-13,2.5490720645393594e-13
1650000000,0.009598273484136666,0.019606888200748296,0.011141304360217319,0.02363708760292116
1700000000,0.024044732259152823,0.05312720224794443,0.027814444860437604,0.057502443182788965
1750000000,0.04257119415663002,0.08571247511992575,0.045757387004695005,0.09068142954222924
1800000000,0.06020404990214079,0.11895753150496635,0.06485936570255646,0.12318224477163531
1850000000,0.08110000368829517,0.151757818424322,0.08519054382637492,0.15490488199842944
1900000000,0.10205493130555565,0.18909800915990083,0.10663061016945363,0.18586991156173172
1950000000,0.12619682281470368,0.21980029773290155,0.12924255733884493,0.21597266049264963
2000000000,0.14981082244150157,0.2510791584379396,0.1529077956629017,0.24524205880112193
2050000000,0.1716002472969107,0.28045254580698065,0.17768184793234898,0.27356927273471676
2100000000,0.19699255773562419,0.30343377034902497,0.20344842598665913,0.3009914527574229
2150000000,0.2238391648583229,0.33234458082677276,0.23025530843469344,0.32739613634796205
2200000000,0.21364889213270022,0.3252669867600255,0.21592637101661616,0.3147172903051323
2250000000,0.1885282284395191,0.29858639486084715,0.18936240803365578,0.2880575547712172
2300000000,0.1638182383178335,0.2705117594193758,0.16378446178216421,0.260478782158883
2350000000,0.1406266401851708,0.24082450007140166,0.13927462807767022,0.2319107230289318
2400000000,0.11850096396577525,0.2101042467474472,0.11578752516238033,0.2024731133246953
2450000000,0.09159265662084337,0.17871893522659976,0.09344881507483649,0.172140746584858
2500000000,0.07537626485634519,0.14925208149544955,0.0721984108897793,0.14102013231822175
2550000000,0.05415793683403436,0.11577629471610451,0.05215608775282288,0.10908739558689129
2600000000,0.03624370648261355,0.0823205696392516,0.0332544295032946,0.07644449245748397
2650000000,0.0186262028205757,0.04730980192885925,0.015614576895610632,0.043075978085541644
2700000000,0.002495085246743134,0.01471139764674545,-0.0008622232887454118,0.009076308937581046
2750000000,-0.011861955295057847,-0.022207755178075606,-0.016250826630737514,-0.02555444629164394
2800000000,-0.030560887915798585,-0.06078932449826191,-0.030658474983415118,-0.060678134739151623
2850000000,-0.041107285603923405,-0.09825546369121302,-0.04404587323170528,-0.09630046188315816
2900000000,-0.0567115380345804,-0.13868958725554154,-0.05652330541941453,-0.13232292682271574
2950000000,-0.06218888297130398,-0.1735043337675003,-0.06801788082105897,-0.1687171025110818
3000000000,-0.07566710252038256,-0.21429533988947264,-0.07869519006654002,-0.20542316520764103
3050000000,-0.08326019187862865,-0.2528499618927172,-0.08836137147644951,-0.2424336814502206
3100000000,-0.09048504472794994,-0.28953009167337374,-0.0972032790629811,-0.2796934202001804
3150000000,-0.09781149095291397,-0.3231231022697555,-0.10539967136396733,-0.3171810462300273
3200000000,-0.11408107485929664,-0.364331180974284,-0.11303605226329339,-0.3548477231287941
3250000000,-0.11935463180999939,-0.40469736966207903,-0.12009072055684289,-0.392665270299988
3300000000,-0.12793377520230376,-0.44319299339468454,-0.12642069853954752,-0.4306141677125841
3350000000,-0.1302510190631483,-0.4817785922687332,-0.1318743766176551,-0.4686798912763283
3400000000,-0.13314614874794461,-0.5226610714631785,-0.1358141007798519,-0.5008106327055009
3450000000,-0.13174488355108416,-0.4891172068896702,-0.13276170347257832,-0.4631275115019071
3500000000,-0.12989621829136722,-0.4502188309084255,-0.12903230451439995,-0.4250824186414137
3550000000,-0.12638332134481978,-0.4080379491626611,-0.12441460646858182,-0.38715031984734
3600000000,-0.1226574747108824,-0.36728227857848333,-0.1189790475501944,-0.3493404313694608
3650000000,-0.11571412391917324,-0.3284675410197806,-0.11266053646533258,-0.311682220028924
3700000000,-0.1093842292423246,-0.29126022588659406,-0.10553905062560354,-0.2741834274647741
3750000000,-0.0992193133501349,-0.2516187389670595,-0.09757726969941771,-0.23688380278525778
3800000000,-0.09130901780498313,-0.21310023958338764,-0.08878599934518405,-0.19978418304602907
3850000000,-0.08136836342383535,-0.17563530665823357,-0.07912700615041857,-0.1629231493633651
3900000000,-0.06940140854630927,-0.13915082153587038,-0.06868718711839605,-0.1263067340383892
3950000000,-0.05646936646765477,-0.10143571016923908,-0.057358668034812155,-0.08999770586870026
4000000000,-0.044263048131925053,-0.06292064755037119,-0.04518763342003318,-0.05403244968792087
4050000000,-0.03209186226479099,-0.024201898199383343,-0.03216019361630451,-0.018515162212351055
4100000000,-0.018760269670692775,0.011111707739792975,-0.017914358800039665,0.01649650034372785
4150000000,-0.004624836499758089,0.0468020167117299,-0.002587115446591959,0.051031838029671595
4200000000,0.013587422461789345,0.082139821985035,0.012823755398793324,0.08553870992403778
4250000000,0.030500770895602436,0.11539972902846263,0.02729942688094944,0.12045803499677055
4300000000,0.04561615310851641,0.15383526723247998,0.040544377966412526,0.15589556414461603
4350000000,0.05921934262107298,0.189466553179219,0.052576847098623425,0.19182692828566728
4400000000,0.06956117873979029,0.2288702736333451,0.06346237716000047,0.2281922692690599
4450000000,0.08267322645638231,0.26431658435082683,0.0730619933973502,0.26493064481918693
4500000000,0.0927469070040483,0.30232039461137994,0.08140079743591677,0.3020081009403728
4550000000,0.10183944153873314,0.3400053227955705,0.08836195210557651,0.33940415345983554
4600000000,0.11000136152718465,0.37710533522016254,0.09412785630354037,0.3770434712470768
4650000000,0.1169441003367786,0.41483819015102064,0.09898516220161024,0.41491334278857517
4700000000,0.12193269737323842,0.45312809610457816,0.10309292144189719,0.45292642862925037
4750000000,0.12580625385742072,0.49134537842659654,0.10552298846003261,0.48061474026764095
