stamp,x,y,x_gt,y_gt
0,0.0,0.0,0.0,0.0
50000000,3.005971649372441e-08,1.5219740134853055e-08,-8.881784197001252e-15,4.440892098500626e-16
100000000,3.2571685348870005e-08,1.7193554135985778e-08,-2.1316282072803006e-14,8.881784197001252e-16
150000000,3.119356017933228e-08,1.5818330423300608e-08,-3.552713678800501e-15,-1.7763568394002505e-15
200000000,2.9815435009794555e-08,1.4443106710615439e-08,-1.7763568394002505e-14,-8.881784197001252e-16
250000000,2.9617408081605845e-08,1.4198302755730197e-08,3.552713678800501e-15,-4.440892098500626e-15
300000000,2.942294896612907e-08,1.3957355937677107e-08,-1.7763568394002505e-14,-3.552713678800501e-15
350000000,2.9234552112455958e-08,1.3726819458881323e-08,-1.4210854715202004e-14,-4.884981308350689e-15
400000000,3.0046157561969267e-08,1.4573865447786716e-08,-3.552713678800501e-15,-5.329070518200751e-15
450000000,3.085778077505097e-08,1.542090743988922e-08,-2.3092638912203256e-14,-5.329070518200751e-15
500000000,3.0856817989644014e-08,1.7134393459627972e-08,-7.105427357601002e-15,-7.105427357601002e-15
550000000,3.1364474128992015e-08,1.757610923469599e-08,-1.5987211554602254e-14,-7.549516567451064e-15
600000000,3.186759434115061e-08,1.8014089109286147e-08,-8.171241461241152e-14,-7.993605777301127e-15
650000000,3.217554933598876e-08,1.8399004320102108e-08,-3.552713678800501e-15,-9.325873406851315e-15
700000000,3.183074204216041e-08,1.8533029555456437e-08,-1.4210854715202004e-14,-9.769962616701378e-15
750000000,3.1485934748332056e-08,1.866705456876616e-08,1.5987211554602254e-14,-1.199040866595169e-14
800000000,3.091477251970787e-08,1.7363045001772548e-08,7.105427357601002e-15,-1.1546319456101628e-14
850000000,2.9922001765214645e-08,1.627706636142534e-08,1.5987211554602254e-14,-1.2434497875801753e-14
900000000,3.069588583315408e-08,1.5240805950611502e-08,2.4868995751603507e-14,-1.3322676295501878e-14
950000000,3.1469769901093514e-08,1.4204545983886874e-08,1.7763568394002505e-14,-1.3322676295501878e-14
1000000000,3.2022152485211564e-08,1.4145768778561774e-08,4.263256414560601e-14,-1.5987211554602254e-14
1050000000,0.016968663352534108,0.014964571496431933,3.730349362740526e-14,-1.509903313490213e-14
1100000000,0.04816383560389603,0.04007797962360726,0.019633159115727494,0.01595056681273732
1150000000,0.07667505638296435,0.061381092641768165,0.04885538481536322,0.03969164731849517
1200000000,0.10556796833747928,0.08700930872621448,0.0780777020826271,0.06343262706022124
1250000000,0.1376979595565544,0.11170788753244043,0.1073001265869884,0.08717347643199913
1300000000,0.1643247186139245,0.13449898224840662,0.13652265011443276,0.11091420541876396
1350000000,0.19302885233580458,0.15915884083138887,0.1657452809208646,0.1346548039825306
1400000000,0.22298083112871714,0.18359686631361893,0.19496801075767678,0.15839528215041998
1450000000,0.25222563182818947,0.20656603520729488,0.22419084788136345,0.18213562988356236
1500000000,0.2806036480375189,0.22990554415675746,0.2534137840426993,0.20587585720998014
1550000000,0.30850352589873786,0.250472715512426,0.28263682749879315,0.22961595408990254
1600000000,0.3398092785383935,0.2793464211809227,0.3118599699998228,0.2533559305522557
1650000000,0.36795365070604014,0.30483598630065356,0.34108321980351164,0.2770957765563655
1700000000,0.39726640159039306,0.3280412932274577,0.37030656865943,0.3008355021320588
1750000000,0.4220936502162713,0.3502224016636708,0.39953002482586264,0.3245750972377599
1800000000,0.45147215903327576,0.37403360035012767,0.4287535800518114,0.3483145719041989
1850000000,0.4804844052439097,0.3975627593614175,0.45821336760287146,0.371761477221892
1900000000,0.5121546457435047,0.42130778468063834,0.48813358928041595,0.39461198024605526
1950000000,0.5512325677549192,0.44494031402597667,0.5189027922399596,0.4163261162038343
2000000000,0.5842535495615815,0.46535632695591067,0.5504392251733776,0.43693732084463743
2050000000,0.6103262036291102,0.47930311604584697,0.5827645385945779,0.45632527516712296
2100000000,0.6442835311661623,0.5007654738088894,0.6157781279614483,0.4745592167377133
2150000000,0.681555498305793,0.522511024952915,0.649480745752939,0.4916068554442026
2200000000,0.713612966193224,0.5372088441405838,0.6835826522885995,0.5078474063703329
2250000000,0.7459928446515893,0.5524079622099123,0.717943823900093,0.5235427842556963
2300000000,0.7812176170301175,0.5663705185173629,0.752309517144301,0.5392362013566672
2350000000,0.8207658944036886,0.5899700094069922,0.7866754048082782,0.5549289550416976
2400000000,0.8542066651212088,0.6062665574553101,0.8210415229826644,0.5706212302942317
2450000000,0.8875488398719309,0.62134192208616,0.8554078908516018,0.5863129872785717
2500000000,0.9208138052132782,0.6395179664754651,0.8897744892102608,0.6020042658395308
2550000000,0.9581972623803181,0.6564925716021754,0.9243955052410051,0.6171691410235716
2600000000,0.9925314019378337,0.6713512507978301,0.9593823114264133,0.6318329010568409
2650000000,1.0259966635381188,0.6838595070844908,0.9948478314728693,0.6451018893259834
2700000000,1.0618090606653863,0.6942637114131949,1.0307107955981962,0.6572606743821234
2750000000,1.0988275066348256,0.7071217575177577,1.0669860224372396,0.6683305929111643
2800000000,1.1338923086776957,0.7187201152093352,1.1035543472485756,0.6784424649951326
2850000000,1.1678293375435267,0.7226679558818474,1.1402774474599582,0.6880212041072435
2900000000,1.204978381155453,0.7319342128979152,1.1770088009874478,0.6975919127450183
2950000000,1.2391836584707718,0.7415187780703509,1.2137318568514832,0.7071569523105152
3000000000,1.2769515868177845,0.7530178444993534,1.2504628018380397,0.7167279015294579
3050000000,1.3164955530326337,0.7628485651543531,1.2871903309439805,0.7262938093663482
3100000000,1.3510251605496442,0.7724761508749909,1.3239217674681498,0.7358559987907434
3150000000,1.3874965087691526,0.7845427444577684,1.3606477182296661,0.7454198540280133
3200000000,1.4262063013397093,0.7939260312047556,1.3973744160884465,0.7549812955650426
3250000000,1.4638056623810347,0.8014445773528194,1.434300219013016,0.7639538862211346
3300000000,1.502005346805205,0.8097168647593844,1.4714401420029652,0.7720892039542608
3350000000,1.5422455916629714,0.8153942294974987,1.508846971656407,0.77894811109429
3400000000,1.5785170757598053,0.8216732795596902,1.54640933158856,0.7850471126323582
3450000000,1.6191152472060528,0.8317688844000295,1.5840210360707339,0.7909275617135365
