time,stamp,x,y,x_gt,y_gt,ape,rpe
0,0,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
32063170,34000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
69789079,67000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
96507781,100000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
122187159,134000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
161977277,167000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
199060365,200000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
225520074,234000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
265925812,267000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
293847591,300000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
324596670,334000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
369945585,367000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
398934783,400000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
430984299,434000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
466133465,467000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
505761013,500000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
536860212,534000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
569208547,567000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
599997115,600000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
630737637,634000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
663252151,667000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
693408889,700000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
724564484,734000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
772852516,767000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
804642837,800000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
833071932,834000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
868052761,867000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
899024424,900000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
925301536,934000000,0.2722865992834185,-0.09947786508651779,0.0,0.0,289.8893543949145,0.0
965642011,967000000,0.2722865992834185,-0.09947786508651779,0.0005127428314734672,1.7697074334077634e-05,289.41388346184493,-0.4754709330695994
997786189,1000000000,0.2722865992834185,-0.09947786508651779,0.023756873421329948,0.0006483373864504926,267.94081633588917,-21.473067125955758
1028504476,1034000000,0.2722865992834185,-0.09947786508651779,0.05655823218911671,0.0018328448861079315,238.33293587821913,-29.607880457670042
1061578087,1067000000,0.2722865992834185,-0.09947786508651779,0.08834546296023076,0.0038439543598689286,210.973315861455,-27.35962001676412
1091239125,1100000000,0.2722865992834185,-0.09947786508651779,0.12004011757067516,0.006841210681817067,185.695280139646,-25.278035721809005
1122310887,1134000000,0.2722865992834185,-0.09947786508651779,0.15257694418285156,0.010877506790932934,162.81495516845843,-22.880324971187584
1162286503,1167000000,0.2722865992834185,-0.09947786508651779,0.18401899049449222,0.01570195814633104,145.1122408388253,-17.702714329633135
1191973699,1200000000,0.2722865992834185,-0.09947786508651779,0.21527968636489075,0.02151859445687543,133.75324797004592,-11.358992868779366
