time,stamp,x,y,x_gt,y_gt,ape,rpe
0,0,-0.23269026541032067,0.029541663296031473,0.0,0.0,234.55803010560427,0.0
40164411,34000000,-0.23442706873077318,0.03211251121264645,0.0,0.0,236.61627993459155,2.0582498289872797
77575099,67000000,-0.23252243611034645,0.029181346717195942,0.0,0.0,234.34639807541177,-2.269881859179784
98849860,100000000,-0.2331767021450267,0.029692835907103674,0.0,0.0,235.05964972201565,0.7132516466038796
133795339,134000000,-0.23340792440862526,0.029054750345049986,0.0,0.0,235.20934865424826,0.14969893223260033
179624338,167000000,-0.2320513031386997,0.030019145730668842,0.0,0.0,233.98494908597826,-1.2243995682700015
206679702,200000000,-0.23276508057873008,0.02938197415547402,0.0,0.0,234.61219734296776,0.6272482569895099
237062078,234000000,-0.23372108409305906,0.029189336596959402,0.0,0.0,235.53675407588807,0.9245567329203008
278900699,267000000,-0.23223955594627163,0.029687713169810007,0.0,0.0,234.12939084910792,-1.407363226780145
309696555,300000000,-0.23232545380721192,0.029656686560206202,0.0,0.0,234.21066488197604,0.08127403286811719
337280981,334000000,-0.23123980290815876,0.028949487191762727,0.0,0.0,233.0448867872242,-1.1657780947518515
375837702,367000000,-0.23299060451460513,0.028683826559493586,0.0,0.0,234.7496191651357,1.704732377911522
402756713,400000000,-0.2321881348486365,0.029109795943518625,0.0,0.0,234.00579092057083,-0.7438282445648703
438168006,434000000,-0.23293623140368536,0.028551894992236038,0.0,0.0,234.67956580878305,0.6737748882122141
478765818,467000000,-0.2339633348128181,0.029180503203062782,0.0,0.0,235.77604586539064,1.0964800566075905
505239225,500000000,-0.23369036724566972,0.029479135114334178,0.0,0.0,235.54236805828617,-0.2336778071044543
537268680,534000000,-0.2328552649056291,0.028948852669952497,0.0,0.0,234.64784351273573,-0.8945245455504458
584255220,567000000,-0.23418780599683128,0.030032898057996783,0.0,0.0,236.1057039619575,1.4578604492217484
615064046,600000000,-0.23194789928877477,0.02921591009131554,0.0,0.0,233.7806608488808,-2.3250431130766858
640284191,634000000,-0.23416721550979408,0.02934005034503425,0.0,0.0,235.9981427339196,2.2174818850387856
685745953,667000000,-0.23317467099617728,0.028908719016124143,0.0,0.0,234.9598715298609,-1.0382712040586939
714780345,700000000,-0.23288743159277753,0.02912037104017849,0.0,0.0,234.7009838142957,-0.25888771556517587
741520415,734000000,-0.23308967359063415,0.029006478688095277,0.0,0.0,234.88757255434206,0.18658874004634507
784071816,767000000,-0.2327040244520543,0.028911980562036636,0.0,0.0,234.49321017078913,-0.3943623835529486
815109376,800000000,-0.23135059601275715,0.029473857390969496,0.0,0.0,233.22051055805784,-1.2726996127312706
842472977,834000000,-0.23224753493789327,0.0297537385184423,0.0,0.0,234.14568635905252,0.9251758009946875
887730013,867000000,-0.2335315153047912,0.029622703328244526,0.0,0.0,235.40278926347733,1.257102904424795
915679029,900000000,-0.23309178144580064,0.02966722898383498,0.0,0.0,234.97217506155104,-0.4306142019262771
942697311,934000000,-0.23301153003972033,0.028606765660025853,0.0,0.0,234.76098520192642,-0.211189859624622
987612722,967000000,-0.23272125207833066,0.029843723315052337,0.0005127428314734672,1.7697074334077634e-05,235.13334136803854,0.3723561661121144
1017852111,1000000000,-0.2076041083488145,0.025272463699344182,0.023756873421329948,0.0006483373864504926,232.66768465414026,-2.4656567138982846
1043756243,1034000000,-0.17680568869286667,0.01636193694351345,0.05655823218911671,0.0018328448861079315,233.81576953966376,1.1480848855235093
1091029195,1067000000,-0.14196111174466863,0.011719397838518199,0.08834546296023076,0.0038439543598689286,230.44118764294026,-3.3745818967234884
1123745871,1100000000,-0.1072020150155504,0.005616061195934878,0.12004011757067516,0.006841210681817067,227.24543518759285,-3.1957524553474226
1148645301,1134000000,-0.07566760460013838,0.0010500864365641759,0.15257694418285156,0.010877506790932934,228.45601817411625,1.2105829865234063
1194291713,1167000000,-0.043678235040519375,-0.0006349332102216429,0.18401899049449222,0.01570195814633104,228.2825454027043,-0.17347277141196993
1222689960,1200000000,-0.009393508988618876,-0.0034083943985296003,0.21527968636489075,0.02151859445687543,226.05176284150892,-2.230782561195382
1255953991,1234000000,0.024689099716484197,-0.005574697331219014,0.24728342026713862,0.02846184256583175,225.18152142121036,-0.8702414202985398
1292691558,1267000000,0.057408650363646674,-0.004523487951712292,0.27812521598444995,0.03610561999921045,224.42487997619622,-0.756641445014139
1318782706,1300000000,0.09242674998813216,-0.00709600976441116,0.30868761815543627,0.04465707143263113,222.36713901533145,-2.0577409608647788
1349819371,1334000000,0.12728776772197065,-0.0066545990803015265,0.33987100936048903,0.054348278619602654,221.1628036384287,-1.2043353769027598
1386012284,1367000000,0.1577612857646672,-0.002941610965016335,0.369821548250187,0.06465639152785549,222.57368412832153,1.4108804898928518
1418374092,1400000000,0.19115426610814878,-1.1274905085643938e-05,0.39940384843066157,0.07609791640672406,221.72166682496024,-0.852017303361291
1447948982,1434000000,0.2260338045969046,0.0042451952172815645,0.4294852984858835,0.08872939400926452,220.29546116790632,-1.426205657053925
1491723850,1467000000,0.2576266696010027,0.009042268490467839,0.4582654288394939,0.1018053439642274,221.04501776812714,0.7495566002208021
1521225161,1500000000,0.289341783913708,0.013862113645864992,0.4865395298417955,0.11577755998149372,221.97682131454394,0.9318035464168095
1549044621,1534000000,0.3245220102972154,0.02067387360475479,0.5151126627982375,0.13118885901860527,220.31422746111735,-1.6625938534265694
1598332756,1567000000,0.3554433229161489,0.02789068110044551,0.5422732307241986,0.14708984662343408,221.6164603835672,1.3022329224498252
1628767268,1600000000,0.38838725804579866,0.03517478089385316,0.5687598639054079,0.16406309292519036,221.69004019773485,0.07357981416764026
1658250479,1634000000,0.41969776533061043,0.04509834790225335,0.595360437219868,0.18255932377691514,223.05356796896862,1.3635277712337746
1697590472,1667000000,0.453268837495975,0.05420932248749269,0.62048903471956,0.20145188701700514,222.8070177726058,-0.24655019636279918
1728771874,1700000000,0.4866629603418008,0.06767329187951385,0.6448256463987697,0.22134331701468932,220.52190794975627,-2.285109822849546
1758715141,1734000000,0.5172811641700495,0.082625199319082,0.6691044128169864,0.24276462776626467,220.6692896012038,0.1473816514475368
1801840436,1767000000,0.5468135818081091,0.09431853193146042,0.6918803949428115,0.2644149606987426,223.55575446058586,2.8864648593820705
1837139280,1834000000,0.6060597778036293,0.12183903808530257,0.7354092213426124,0.31104545676470796,229.19499866561452,5.639244205028648
1895066758,1867000000,0.6345037253578891,0.14405409677288036,0.755543909105661,0.335178938229408,226.2287141445073,-2.9662845211071986
1924937990,1900000000,0.661532095250062,0.16118858586855433,0.7746875891595504,0.3601145849874624,228.85742052062912,2.6287063761218086
1957053177,1934000000,0.6894621278449364,0.18210903634908415,0.7934327711927154,0.3865372490713539,229.34861855911106,0.4911980384819381
2002790888,1967000000,0.7159585886734412,0.20201288758391706,0.8106693160702573,0.4128491838856599,231.13213909422095,1.7835205351098837
2037174113,2000000000,0.7400842085940103,0.22314500271236729,0.826832693727314,0.43984972685905027,233.4228719307793,2.2907328365583677
2074840508,2034000000,0.7639637431501081,0.2485386158444218,0.8428025066759506,0.4680887176563478,233.276226478205,-0.14664545257433992
2107509078,2067000000,0.7806212722437567,0.2763696680386577,0.8577591845523335,0.4958157422350941,232.60876379782763,-0.6674626803773454
2140829210,2134000000,0.811637478899863,0.3324063293914474,0.8878294960278431,0.5522746291969007,232.69570845499308,0.08694465716543864
2195820274,2167000000,0.8264629845433085,0.3587416436266943,0.9026392953466411,0.5800832612115414,234.08319461824388,1.387486163250795
2227636172,2200000000,0.8424328293293595,0.3846181626478542,0.9174487990856788,0.6078920559045617,235.53901402631507,1.4558194080712128
2262575173,2234000000,0.858086916834949,0.4126657136942134,0.9327067926465566,0.6365436971072529,235.9861803649293,0.44716633861421884
2300358837,2267000000,0.8739457446211394,0.43922230574446075,0.9475157514815326,0.664352791689006,236.846535991273,0.8603556263436785
2334138577,2300000000,0.8898828454445913,0.46699292311029345,0.9623244149317804,0.6921620488306157,236.5352324019015,-0.31130358937148106
2369762232,2334000000,0.9042784888451143,0.49505203626132765,0.9775815427092958,0.7208141665019802,237.36443953678577,0.8292071348842689
2407748630,2400000000,0.9355653617854183,0.5503199161187313,1.0071974842591747,0.7764334431568763,237.18871828087688,-0.17572125590889498
2440184925,2434000000,0.9513331628993535,0.5784947980319449,1.022453746152746,0.8050860373194738,237.49047788103192,0.3017596001550493
2502707470,2467000000,0.9671430052876635,0.6053491985226916,1.0372610241890403,0.8328960568469734,238.10524838378637,0.6147705027544637
2546415702,2534000000,0.9991802087657953,0.6605818767071576,1.0673234026809566,0.8893593096261406,238.71030285674527,0.605054472958888
2596260334,2567000000,1.0154329118009697,0.6881564443059086,1.0821298401714123,0.9171697916593848,238.52797219633572,-0.18233066040954093
2633113201,2600000000,1.0302969612154915,0.7149419519437376,1.0969359821741373,0.9449804362755911,239.49627009208993,0.9682978957541999
2671866049,2634000000,1.0467699141838116,0.7408978742688486,1.112190511997936,0.9736339834883835,241.75597438947543,2.2597042973855066
2706358836,2700000000,1.0778108309293417,0.7960327183160711,1.1418014101697256,1.029256035200841,241.84273768350718,0.08676329403173311
2736813375,2734000000,1.0939483659385345,0.8234022085433921,1.1570550738076644,1.0579100589725892,242.850547644024,1.0078099605168311
2792125678,2767000000,1.1086626237727317,0.8527880337708129,1.1718598299133727,1.085721466083049,241.35424328720995,-1.4963043568140544
2831980384,2800000000,1.1245296370180378,0.8799492151592665,1.1866642904626725,1.1135330357918718,241.70667433898052,0.3524310517705742
2870047149,2834000000,1.1397905628686722,0.9099030803836013,1.2019170878140968,1.142187536145143,240.44910790067422,-1.2575664383062957
2911460310,2900000000,1.170083131502877,0.9614568543417092,1.231524622756901,1.1978114381150442,244.2100450804281,3.7609371797538707
2952682745,2934000000,1.1880898391693535,0.9908704110937541,1.2467765537211242,1.2264664150724007,242.7954026656755,-1.4146424147525871
3003202929,2967000000,1.2030065857589785,1.0175457256987483,1.2615796280512666,1.2542787473476795,243.87153344006242,1.0761307743869242
3043346896,3034000000,1.2344885243606474,1.0721527207613053,1.2916334712326474,1.3107466958207261,245.34186330029212,1.4703298602296855
3089753046,3067000000,1.2504793658663713,1.1013078750502208,1.3064357045284176,1.3385594907112608,243.76103250978295,-1.5808307905091634
3129545755,3100000000,1.264765073997561,1.1279753326593112,1.3212376421647254,1.3663724482232533,244.9945625204825,1.2335300106995628
3170704531,3134000000,1.2808655679119298,1.1563866146121822,1.3364878400524964,1.3950283784564597,245.03821866963355,0.04365614915102789
3219533703,3167000000,1.295781135316273,1.1832860549240491,1.3512892322161583,1.4228416359841463,245.9024709889834,0.8642523193498619
3260725516,3234000000,1.3276204867927592,1.241264321731977,1.3813396598844832,1.479311463045944,244.0331761163027,-1.869294872680699
3299530028,3267000000,1.3439567572655389,1.2658032792655776,1.3961402108182899,1.507125183232663,246.89952239522736,2.866346278924653
3345878673,3334000000,1.3741935011853037,1.3239598369818208,1.4261889304323987,1.5635959496554983,245.21213501770484,-1.6873873775225257
3393367666,3367000000,1.3892609156976168,1.3510029031950856,1.4409886400385885,1.5914101325231438,245.909319422199,0.69718440449415
3432771232,3400000000,1.4053754292611162,1.3775373440873182,1.4557880538822257,1.6192244780353218,246.8888483451391,0.9795289229401205
3480110225,3434000000,1.4201414658831113,1.408650929535843,1.4710356513999776,1.64788183835144,244.5846394444298,-2.3042089007093147
3523137042,3500000000,1.450781151582948,1.462902852729656,1.5006330919646487,1.7035112921445639,245.71861361626242,1.1339741718326135
3560476658,3534000000,1.4674779110684117,1.491586865743368,1.5158798224909156,1.732169129200078,245.40287390188763,-0.3157397143747631
3603285331,3600000000,1.4962556041851092,1.5452797566933236,1.545475579974871,1.7877995084502545,247.46400952257304,2.0611356206853837
3642041580,3634000000,1.513484409106976,1.5736126023782515,1.5606049535796707,1.8165212806756759,247.43680345414424,-0.02720606842879225
3686138079,3667000000,1.5362480440653397,1.5977170043134348,1.5748274614512008,1.8446387115359242,249.91738823759596,2.480584783451728
3722476629,3700000000,1.5587422827581046,1.6220654987974314,1.5883322979077197,1.8731087835370568,252.78113024791838,2.863742010322412
3759483727,3734000000,1.5832151912911918,1.647875183954279,1.6011515818794664,1.9029564588353174,255.71110828877002,2.929978040851655
3803902989,3767000000,1.6029613322668432,1.673403930563925,1.6125224741660615,1.9323872607125676,259.15975908558374,3.4486507968137237
3837281998,3834000000,1.6430514484826932,1.7259957628171365,1.6320375067600708,1.9934700106010785,267.7009154632366,8.541156377652847
3889696728,3867000000,1.6614960395392437,1.754283107358834,1.6399808523032953,2.0240856088272206,270.65899778207375,2.958082318837152
3925154839,3900000000,1.6768583808359807,1.7819550235390633,1.6466912125705533,2.055027506444085,274.73376014073676,4.074762358662998
3955697085,3934000000,1.693672789136472,1.8102112623087259,1.6525934853844049,2.0871690744305273,279.98774775345026,5.253987612713507
3996033116,3967000000,1.7091212611368092,1.841372309673394,1.657664290183407,2.1185727877069125,281.9360297686523,1.9482820152020297
4034537561,4000000000,1.7235726664587785,1.8714444609414724,1.662026406465151,2.1501555682258013,285.42568812715484,3.4896583585025676
4070153238,4034000000,1.7350961793407496,1.903877861104114,1.6654607610430225,2.182815587022033,287.498428555287,2.0727404281321027
4111940522,4100000000,1.7525169315741504,1.967622516549464,1.6697868695788312,2.2464443960525657,290.8365583061929,3.338129750905916
4149649216,4134000000,1.7522236521478343,1.998864205246234,1.670228476106488,2.279272533477258,292.15071356299836,1.3141552568055048
4192754284,4167000000,1.7521405116274258,2.029175523290518,1.670604240699983,2.3111375457420955,293.51447252518443,1.3637589621860458
4229481149,4200000000,1.7532231025469833,2.06186833719226,1.670978728058826,2.3430026152436967,292.9174276659735,-0.5970448592109157
4269693062,4234000000,1.7544782523944535,2.0942372142832633,1.6713637783679687,2.375833328064253,293.6058362656565,0.6884085996829437
4310687491,4300000000,1.7579346768663928,2.154875143079329,1.672108919937693,2.439563638612527,297.34424501129996,3.7384087456435178
4343978137,4334000000,1.7585678499152684,2.1917528000480173,1.672491578497035,2.4723944584042417,293.5453370540863,-3.7989079572136597
4393228437,4367000000,1.7612472096399399,2.220880435278361,1.6728622358894545,2.5042596992021613,296.8429059399412,3.297568885854918
4430422711,4400000000,1.7670248026621824,2.255881707534439,1.6732320772369438,2.5361249764404414,295.52219055396864,-1.3207153859725596
4469443502,4434000000,1.767384466367317,2.2879039620032606,1.6736123439394675,2.568955903039336,296.28264293537217,0.7604523814034869
4506273447,4500000000,1.769241617791613,2.352532671589192,1.6743481994780969,2.632686628252439,295.7887764491691,-0.49386648620303175
4540539201,4534000000,1.7716864352349888,2.384299019977344,1.674726074132085,2.665517661498281,297.4646801959632,1.6759037467940496
4594761067,4567000000,1.772627769073667,2.415827091032326,1.6750920882025913,2.6973831093722436,297.97147599462,0.5067957986568117
4632845694,4600000000,1.7728530554613204,2.4480304591373763,1.6754572860973436,2.729248593577227,297.6064095879505,-0.36506640666950085
4669617398,4634000000,1.7749222657053596,2.4802455554466167,1.675852164583862,2.7620791062367545,298.7390755947419,1.1326660067914052
4706134086,4700000000,1.7677122727745833,2.5390040223038217,1.6787938381242207,2.82572503783802,300.1923196379828,1.453244043240931
4740517096,4734000000,1.7636900917645502,2.574620598529967,1.681562664334728,2.8584128008081904,295.4368433526273,-4.755476285355497
4788401157,4767000000,1.7617941626488807,2.6061636049446864,1.6851501117957741,2.8900373322654147,294.03843897377914,-1.3984043788481948
4829529005,4800000000,1.7580127497508344,2.639886024580616,1.6897234893927036,2.9215206389771433,289.79558158560883,-4.242857388170318
4869545510,4834000000,1.7580971627051543,2.6720392773418076,1.6953802427707436,2.9537930341678176,288.64959991593554,-1.1459816696732794
4906759191,4900000000,1.7573266649209383,2.737466462518107,1.709146057471949,3.0158452392318384,282.51745832565325,-6.132141590282303
4943627155,4934000000,1.758515545777807,2.7695596719715776,1.717679950504968,3.0474424520910763,280.8672023007115,-1.650256024941732
4996230054,4967000000,1.760008094933177,2.8029541486414895,1.7267803694288801,3.0778346704062183,276.88153240662047,-3.9856698940910484
5028667930,5000000000,1.762592687704413,2.836414072795367,1.7366865928274695,3.107874143359234,272.6934096422443,-4.188122764376134
5066472886,5034000000,1.7639547114586336,2.8724387247298617,1.7478700693078018,3.1384309509432637,266.4781043896139,-6.21530525263042
5107868748,5067000000,1.7683804060746304,2.9036582466571703,1.7597684041578023,3.167666486041528,264.14866465655996,-2.3294397330539396
5143869979,5134000000,1.779955663550219,2.9684108143294363,1.787292641434874,3.2254757577380313,257.16962568340773,-6.979038973152218
5187016920,5167000000,1.7869128534998802,2.9993949210345643,1.8023884019608898,3.25317987543361,254.25635818892457,-2.913267494483174
5223608008,5200000000,1.7987576570293733,3.0322563679733894,1.818510143331895,3.2802724752386476,248.80142720278633,-5.454930986138224
5261623298,5234000000,1.8074334505007612,3.0645064024683935,1.8359790806721434,3.30759178795836,244.75571012886888,-4.0457170739174595
5300389924,5267000000,1.8228364842778682,3.092740020815779,1.853431903495947,3.3337753117268614,242.9693214002956,-1.786388728573285
5338520747,5300000000,1.840784011691786,3.1177587998724694,1.871385979802615,3.359615396653384,243.78493361711708,0.8156122168214985
5373821530,5334000000,1.8603516441985821,3.14733367045247,1.8899060434242216,3.386222999732222,240.71056095925283,-3.074372657864255
5409697805,5400000000,1.898228072800808,3.1965683320421014,1.9258573615852648,3.4378726231537615,242.8809142514819,2.17035329222906
5442941902,5434000000,1.917611686459777,3.2256317772126404,1.9443774953050343,3.4644801765861204,240.34343429021368,-2.537479961268213
5494100486,5467000000,1.937491852922545,3.2479076829831226,1.9623527672486376,3.490305262579095,243.66914383055385,3.3257095403401715
5535547176,5500000000,1.9534890902935604,3.2725584988680576,1.9803278730723886,3.5161304662635136,245.0461661849501,1.37702235439624
5580836148,5534000000,1.9728539990142595,3.295089736801981,1.9988475198896807,3.5427383646531228,249.0090480365205,3.962881851570427
5626620974,5600000000,2.0092098918900296,3.347343096217131,2.03479695243762,3.594389323980535,248.3677441206761,-0.6413039158444378
5659869517,5634000000,2.02799464912311,3.3670134119571875,2.0533161122954673,3.620997567354916,255.24327158670906,6.875527466032983
5698529429,5667000000,2.0476926906759174,3.3897012944280496,2.071290438984313,3.6468233230148677,258.20261677571534,2.959345189006257
5737291362,5700000000,2.0657593342728418,3.41677833187283,2.0892645995150003,3.6726491963846475,256.9482375890699,-1.254379186645449
5774125261,5734000000,2.086638929375269,3.4433048528768966,2.1077832723572647,3.699257784770729,256.8248169184379,-0.12342067063197959
5808564804,5800000000,2.1237697198953986,3.494080717908902,2.1437308141393876,3.750910083555065,257.603898149131,0.7790812306930905
5846329114,5834000000,2.143208483544883,3.5205643037839294,2.162248999909905,3.7775190169797894,257.65920495300253,0.05530680387155762
5889792438,5867000000,2.1620073655273346,3.5432791969529855,2.1802223811260077,3.8033454424113025,260.70335406366644,3.0441491106639185
5930159720,5900000000,2.179278145843769,3.5655428207103235,2.198195596145629,3.829171985571025,264.3070307257721,3.603676662105648
5974602450,5934000000,2.1976069998330012,3.5937218318902633,2.2167132947882693,3.8557812640613265,262.755012315156,-1.552018410616085
